id	pred	
888:	[('跨阻', 2), ('电路', 2), ('电流', 2)]
889:	[('二维码', 3), ('支付', 3), ('软件', 3)]
890:	[('软件', 3), ('字节', 2), ('科技', 2)]
891:	[('不锈钢管', 3), ('不锈钢', 3), ('钢管', 2)]
892:	[('软件', 3), ('调绘', 2), ('电脑', 2)]
893:	[('网关', 2), ('智能网', 2), ('联网', 2)]
894:	[('服务', 3), ('设置', 2), ('基础', 2)]
895:	[('箱包', 4), ('行李箱', 3), ('高分子', 3)]
896:	[('喷嘴', 2), ('经编机', 2), ('材料', 2)]
897:	[('头戴式', 2), ('血压计', 2), ('铭众', 2)]
898:	[('霍尔', 3), ('工业生产', 3), ('元件', 2)]
899:	[('制造', 3), ('永磁', 2), ('电机', 2)]
900:	[('科技', 1), ('服务', 1), ('信息', 1)]
901:	[('轴封', 3), ('工装', 2), ('制造', 2)]
902:	[('灯杆', 3), ('智能', 2), ('电子信息', 2)]
903:	[('航空', 3), ('打印', 2), ('登机牌', 2)]
904:	[('软件', 1), ('电子信息', 1), ('基础', 1)]
905:	[('积木', 3), ('高分子', 3), ('磁力', 2)]
906:	[('水龙头', 3), ('卫浴', 3), ('淋浴', 2)]
907:	[('转子', 2), ('电机', 2), ('制造', 2)]
908:	[('汽车部件', 3), ('转向节', 2), ('汽车', 2)]
909:	[('汽车配件', 3), ('注蜡', 2), ('喷砂', 2)]
910:	[('手推车', 2), ('婴儿', 2), ('儿童', 2)]
911:	[('装置', 2), ('棉条', 2), ('除尘', 2)]
912:	[('变频器', 2), ('太阳能', 2), ('发电', 2)]
913:	[('再生', 2), ('面料', 2), ('纤维', 2)]
914:	[('卷积', 2), ('制造执行系统', 2), ('疵', 1)]
915:	[('科技', 1), ('服务', 1), ('信息', 1)]
916:	[('云', 1), ('电子信息', 1), ('计算', 1)]
917:	[('网络', 1), ('笔记', 1), ('服务', 1)]
918:	[('显示屏', 2), ('测量', 2), ('电子信息', 2)]
919:	[('断路器', 2), ('模具', 2), ('配电', 2)]
920:	[('云', 1), ('服务', 1), ('计算', 1)]
921:	[('印染', 3), ('清洁', 3), ('装置', 2)]
922:	[('高导', 3), ('净化器', 2), ('散热器', 2)]
923:	[('球阀', 2), ('气阀', 2), ('制造', 2)]
924:	[('电梯配件', 1), ('制造', 1), ('机械', 1)]
925:	[('充气泵', 3), ('补胎', 3), ('高分子', 3)]
926:	[('纺织设备', 2), ('固定装置', 2), ('材料', 2)]
927:	[('滤芯', 3), ('机械', 3), ('过滤器', 2)]
928:	[('装置', 2), ('设备', 2), ('支撑', 2)]
929:	[('工装', 2), ('智能', 2), ('机械', 2)]
930:	[('减震器', 5), ('冲压件', 2), ('减振器', 2)]
931:	[('管桩', 4), ('生石灰', 3), ('节能', 3)]
932:	[('分拣机', 2), ('装置', 2), ('物流', 2)]
933:	[('制造', 3), ('电镐', 2), ('电锤', 2)]
934:	[('高分子', 3), ('包覆', 2), ('装置', 2)]
935:	[('开关柜', 2), ('高压', 2), ('配电', 2)]
936:	[('变频器', 2), ('功能', 2), ('先进', 2)]
937:	[('砌块', 3), ('透水', 2), ('生态', 2)]
938:	[('制备', 3), ('化学品', 3), ('方法', 2)]
939:	[('装置', 2), ('废气', 2), ('控制技术', 2)]
940:	[('制备', 2), ('凝胶', 2), ('工艺', 2)]
941:	[('面料', 2), ('装置', 2), ('皮革', 2)]
942:	[('设备', 2), ('材料', 2), ('减少', 1)]
943:	[('检测', 4), ('认证', 3), ('装置', 2)]
944:	[('汽车', 3), ('结构', 2), ('新能源', 2)]
945:	[('刻刀', 2), ('硬质合金', 2), ('制备', 2)]
946:	[('联网', 3), ('感烟', 2), ('无线', 2)]
947:	[('电容器', 3), ('电池', 2), ('浆料', 2)]
948:	[('设计', 3), ('服务', 3), ('装置', 2)]
949:	[('头灯', 2), ('装置', 2), ('汽车', 2)]
950:	[('体温计', 3), ('红外线', 2), ('雾化器', 2)]
951:	[('苗木', 3), ('育苗', 2), ('装置', 2)]
952:	[('高分子', 3), ('顶压', 2), ('材料', 2)]
953:	[('平面磨床', 3), ('轴套', 2), ('导板', 2)]
954:	[('抗污', 2), ('面料', 2), ('材料', 2)]
955:	[('整经机', 2), ('装置', 2), ('材料', 2)]
956:	[('车速', 3), ('报警装置', 3), ('服务', 3)]
957:	[('新', 1), ('高分子', 1), ('制备', 1)]
958:	[('润滑油', 3), ('高分子', 3), ('装置', 2)]
959:	[('装置', 2), ('废气', 2), ('工程', 2)]
960:	[('新', 1), ('环境友好', 1), ('生物', 1)]
961:	[('换热器', 2), ('安装', 2), ('制造', 2)]
962:	[('涤纶', 2), ('加工', 2), ('纤维', 2)]
963:	[('钢珠', 3), ('拉杆箱', 3), ('制造', 3)]
964:	[('螺栓', 2), ('电池板', 2), ('制造', 2)]
965:	[('检测', 3), ('钴胺素', 2), ('结合体', 2)]
966:	[('气罐', 3), ('压力容器', 2), ('焊接', 2)]
967:	[('端子', 3), ('制造', 3), ('线圈', 2)]
968:	[('监控', 2), ('发电', 2), ('用电', 2)]
969:	[('锅炉', 2), ('节能', 2), ('制造', 2)]
970:	[('课堂', 3), ('教育', 2), ('共享', 2)]
971:	[('定子', 2), ('绕线机', 2), ('先进', 2)]
972:	[('轴套', 3), ('轴承', 2), ('装置', 2)]
973:	[('管柱', 2), ('组件', 2), ('支架', 2)]
974:	[('采集', 2), ('终端设备', 2), ('数传', 2)]
975:	[('高分子', 3), ('螺丝', 2), ('插座', 2)]
976:	[('皮毛', 3), ('染色机', 2), ('加料', 2)]
977:	[('混凝土', 2), ('装置', 2), ('建筑用', 2)]
978:	[('分选', 3), ('干砂', 2), ('砂浆', 2)]
979:	[('色母粒', 3), ('高分子', 3), ('分散性', 2)]
980:	[('城市', 1), ('服务', 1), ('教育', 1)]
981:	[('医疗', 3), ('排卵', 2), ('试纸', 2)]
982:	[('炉门', 3), ('加热炉', 2), ('转换', 2)]
983:	[('高分子', 4), ('燃气管', 2), ('聚乙烯', 2)]
984:	[('服务', 3), ('电子装置', 2), ('方法', 2)]
985:	[('浴霸', 3), ('高分子', 3), ('面板', 2)]
986:	[('石膏', 3), ('沸腾', 3), ('砂浆', 2)]
987:	[('污水处理', 3), ('装置', 2), ('用于', 2)]
988:	[('高端', 3), ('设备', 2), ('先进', 2)]
989:	[('涂复', 3), ('装置', 2), ('防腐', 2)]
990:	[('锅盖', 2), ('电饭煲', 2), ('保温', 2)]
991:	[('净水机', 3), ('水槽', 2), ('集成', 2)]
992:	[('认证', 3), ('检定', 2), ('计量', 2)]
993:	[('集成电路', 3), ('装置', 2), ('工规', 2)]
994:	[('装置', 2), ('面料', 2), ('布料', 2)]
995:	[('高分子', 3), ('聚四氟乙烯', 2), ('装置', 2)]
996:	[('接装', 2), ('烟用', 2), ('水松', 2)]
997:	[('钢结构', 4), ('节能', 3), ('装置', 2)]
998:	[('认证', 3), ('培养箱', 2), ('装置', 2)]
999:	[('磁芯', 2), ('铁氧体', 2), ('软磁', 2)]
1000:	[('面料', 2), ('遮光', 2), ('装置', 2)]
1001:	[('面料', 2), ('装饰布', 2), ('沙发', 2)]
1002:	[('分布式', 2), ('发电', 2), ('能源', 2)]
1003:	[('充电', 3), ('车用', 2), ('制造', 2)]
1004:	[('机械', 3), ('举升机', 2), ('千斤顶', 2)]
1005:	[('装置', 2), ('板材', 2), ('材料', 2)]
1006:	[('制造', 1), ('机械', 1), ('电器', 1)]
1007:	[('圆筒', 2), ('装置', 2), ('机器人', 2)]
1008:	[('清洁', 1), ('镁', 1), ('钛合金', 1)]
1009:	[('螺母', 2), ('锁紧', 2), ('制造', 2)]
1010:	[('光学', 3), ('衍射', 2), ('技术', 2)]
1011:	[('运动服', 2), ('面料', 2), ('防水', 2)]
1012:	[('吊顶', 3), ('面板', 2), ('取暖器', 2)]
1013:	[('微机', 3), ('综合', 3), ('工业生产', 3)]
1014:	[('装置', 2), ('复合材料', 2), ('材料', 2)]
1015:	[('面料', 2), ('装置', 2), ('材料', 2)]
1016:	[('灌装机', 3), ('酸度计', 2), ('气动', 2)]
1017:	[('科技', 1), ('制造', 1), ('智能化', 1)]
1018:	[('机械', 3), ('螺栓', 2), ('箱包', 1)]
1019:	[('制造', 3), ('布料', 2), ('装置', 2)]
1020:	[('设计', 1), ('工程', 1), ('服务', 1)]
1021:	[('灯杆', 2), ('路灯', 2), ('太阳能', 2)]
1022:	[('机械', 3), ('自动', 2), ('制造', 2)]
1023:	[('装置', 2), ('纤维', 2), ('材料', 2)]
1024:	[('打印机', 3), ('计算机', 3), ('陶瓷', 2)]
1025:	[('加工', 2), ('装置', 2), ('用于', 2)]
1026:	[('气浮', 2), ('废水处理', 2), ('装置', 2)]
1027:	[('钢化玻璃', 3), ('玻璃', 2), ('装置', 2)]
1028:	[('复合材料', 3), ('高性能', 2), ('玻璃', 1)]
1029:	[('挡板', 2), ('工装', 2), ('附着力', 1)]
1030:	[('塑料瓶', 3), ('高分子', 3), ('装置', 2)]
1031:	[('织机', 2), ('面料', 2), ('装置', 2)]
1032:	[('不干胶', 3), ('高分子', 3), ('标签', 2)]
1033:	[('罐体', 2), ('螺栓', 2), ('高强度', 2)]
1034:	[('保温板', 3), ('泡沫', 2), ('材料', 2)]
1035:	[('防眩目', 3), ('电子', 2), ('元器件', 2)]
1036:	[('变电站', 2), ('高压', 2), ('配电', 2)]
1037:	[('螺栓', 2), ('清洗', 2), ('制造', 2)]
1038:	[('新能源', 3), ('汽车', 3), ('自检', 2)]
1039:	[('密码锁', 3), ('箱包', 2), ('拉链', 2)]
1040:	[('箱包', 3), ('拉杆箱', 3), ('高分子', 3)]
1041:	[('面料', 2), ('装置', 2), ('材料', 2)]
1042:	[('认证', 3), ('试剂盒', 2), ('检测', 2)]
1043:	[('停机', 3), ('制造', 3), ('装置', 2)]
1044:	[('分体', 3), ('淋浴房', 3), ('机械', 3)]
1045:	[('啤酒', 4), ('精酿', 3), ('装置', 2)]
1046:	[('元器件', 3), ('童车', 2), ('加热', 2)]
1047:	[('磁粉', 3), ('用于', 2), ('材料', 2)]
1048:	[('管桩', 4), ('混凝土', 2), ('预应力', 2)]
1049:	[('电梯', 3), ('导轨', 2), ('装置', 2)]
1050:	[('输电', 5), ('铁塔', 2), ('金塔', 2)]
1051:	[('钣金件', 2), ('装置', 2), ('激光', 2)]
1052:	[('压花', 2), ('纸巾', 2), ('装置', 2)]
1053:	[('拉杆箱', 3), ('高分子', 3), ('脚轮', 2)]
1054:	[('制造', 3), ('氢气', 2), ('空气', 2)]
1055:	[('箱包', 3), ('高分子', 3), ('拉杆箱', 2)]
1056:	[('钢圈', 5), ('车轮', 3), ('双跃', 2)]
1057:	[('装置', 2), ('钢材', 2), ('制造', 2)]
1058:	[('乒乓球', 3), ('投球', 3), ('高分子', 3)]
1059:	[('自动化', 1), ('制造', 1), ('改造', 1)]
1060:	[('高分子', 3), ('装置', 2), ('纸张', 2)]
1061:	[('拉链头', 3), ('拉链', 3), ('高分子', 3)]
1062:	[('吊牌', 3), ('君信', 2), ('印刷机', 1)]
1063:	[('甲砜', 3), ('工业化生产', 3), ('方法', 2)]
1064:	[('腌制', 3), ('装置', 2), ('生物', 2)]
1065:	[('油桶', 3), ('制造', 3), ('装置', 2)]
1066:	[('磁芯', 2), ('铁氧体', 2), ('装置', 2)]
1067:	[('塑料软管', 3), ('高分子', 3), ('软管', 2)]
1068:	[('导光板', 3), ('高分子', 3), ('保温板', 2)]
1069:	[('箱包', 3), ('旅行箱', 3), ('高分子', 3)]
1070:	[('曲轴', 3), ('装置', 2), ('气瓶', 2)]
1071:	[('笔记本', 3), ('转轴', 2), ('结构', 2)]
1072:	[('腈纶', 3), ('粗纱机', 2), ('装置', 2)]
1073:	[('卷轴', 2), ('大圆机', 2), ('装置', 2)]
1074:	[('螺钉', 3), ('螺丝', 2), ('制造', 2)]
1075:	[('机械', 3), ('制造', 2), ('压力容器', 1)]
1076:	[('制造', 3), ('清洁', 2), ('喷雾器', 1)]
1077:	[('彩票', 3), ('计算机', 3), ('装置', 2)]
1078:	[('充电', 3), ('充电机', 3), ('内带', 2)]
1079:	[('内衣', 2), ('船袜', 2), ('材料', 2)]
1080:	[('高分子', 3), ('制备', 2), ('材料', 2)]
1081:	[('机械', 3), ('螺栓', 2), ('装置', 2)]
1082:	[('高分子', 3), ('墙板', 2), ('扣板', 2)]
1083:	[('线板', 2), ('充电', 2), ('插座', 2)]
1084:	[('冲压', 2), ('相关', 2), ('金兔', 2)]
1085:	[('服务', 3), ('钢结构', 2), ('立柱', 2)]
1086:	[('机械', 3), ('减速带', 2), ('交通', 2)]
1087:	[('机械加工', 3), ('电机', 2), ('制造', 2)]
1088:	[('水冷式', 3), ('机械', 3), ('装置', 2)]
1089:	[('印刷机', 3), ('数码', 2), ('印刷', 2)]
1090:	[('减速机', 3), ('调心', 3), ('先进', 2)]
1091:	[('贴片机', 3), ('全自动', 2), ('锡膏', 2)]
1092:	[('倒角', 2), ('精密', 2), ('制造', 2)]
1093:	[('后用', 2), ('装置', 2), ('蓝红', 2)]
1094:	[('装置', 2), ('印染', 2), ('布料', 2)]
1095:	[('板房', 2), ('空间布局', 2), ('风管', 2)]
1096:	[('高分子', 3), ('包装袋', 2), ('复合机', 2)]
1097:	[('装置', 2), ('轴承', 2), ('用于', 2)]
1098:	[('锯条', 3), ('工装', 2), ('金属', 2)]
1099:	[('瓦楞纸板', 3), ('工业生产', 3), ('纸板', 2)]
1100:	[('装置', 2), ('材料', 2), ('仓储', 1)]
1101:	[('车况', 3), ('汽车', 3), ('感应器', 3)]
1102:	[('装饰板', 3), ('保温', 2), ('装饰', 2)]
1103:	[('脉冲', 3), ('后视镜', 3), ('汽车', 2)]
1104:	[('打印机', 3), ('墨水', 2), ('装置', 2)]
1105:	[('机械', 3), ('油缸', 2), ('液压', 2)]
1106:	[('电力系统', 1), ('配电', 1), ('用电', 1)]
1107:	[('二胺', 3), ('二甲基', 2), ('反应釜', 2)]
1108:	[('高分子', 3), ('水性油墨', 2), ('墙纸', 2)]
1109:	[('钢板', 3), ('装置', 2), ('制造', 2)]
1110:	[('坯布', 2), ('胚布', 2), ('装置', 2)]
1111:	[('木门', 5), ('节能', 3), ('装置', 2)]
1112:	[('化学品', 3), ('装置', 2), ('洗衣机', 2)]
1113:	[('服务', 3), ('照明', 2), ('装置', 2)]
1114:	[('工艺', 1), ('自动化', 1), ('制造', 1)]
1115:	[('节叉', 3), ('机械', 3), ('加工', 2)]
1116:	[('装置', 2), ('板材', 2), ('制备', 2)]
1117:	[('云', 1), ('电子信息', 1), ('计算', 1)]
1118:	[('箱包', 2), ('高分子', 2), ('装置', 2)]
1119:	[('抗菌剂', 3), ('化学品', 3), ('抗菌', 2)]
1120:	[('节能', 3), ('装置', 2), ('水泥', 1)]
1121:	[('农田', 2), ('化岸坡', 2), ('直立式', 2)]
1122:	[('刺绣', 3), ('墙布', 2), ('材料', 2)]
1123:	[('无纺布', 2), ('装置', 2), ('材料', 2)]
1124:	[('螺头', 2), ('模具', 2), ('成型', 2)]
1125:	[('端子', 3), ('线束', 2), ('机电', 2)]
1126:	[('工程造价', 3), ('测绘', 3), ('服务', 3)]
1127:	[('封油', 2), ('轮毂', 2), ('单元', 2)]
1128:	[('高分子', 3), ('自动', 2), ('装置', 2)]
1129:	[('塑壳', 3), ('用电', 3), ('断路器', 2)]
1130:	[('储能', 4), ('电源', 2), ('系统', 2)]
1131:	[('转椅', 2), ('椅座', 2), ('椅背', 2)]
1132:	[('医疗', 4), ('缝合', 3), ('缝针', 2)]
1133:	[('安全梯', 3), ('课桌', 3), ('高分子', 3)]
1134:	[('科技', 1), ('电子信息', 1), ('电子商务', 1)]
1135:	[('开关', 2), ('插座', 2), ('防水', 2)]
1136:	[('搅拌机', 3), ('装置', 2), ('化纤', 2)]
1137:	[('螺柱', 3), ('焊接', 3), ('机械', 3)]
1138:	[('化学品', 3), ('器件', 2), ('有机', 2)]
1139:	[('节能', 3), ('盖梁', 2), ('立柱', 2)]
1140:	[('高分子', 3), ('瓶子', 2), ('温变', 2)]
1141:	[('包膜', 3), ('制备', 2), ('方法', 2)]
1142:	[('电抗器', 3), ('制造', 3), ('熔炼炉', 2)]
1143:	[('城市', 1), ('服务', 1), ('科技', 1)]
1144:	[('科技', 1), ('服务', 1), ('信息', 1)]
1145:	[('钢结构', 4), ('丰扬', 2), ('箱型', 1)]
1146:	[('螺钉', 3), ('机械', 3), ('螺丝', 2)]
1147:	[('新款', 3), ('玩具', 3), ('充气', 2)]
1148:	[('隧道', 2), ('护栏', 2), ('逃生', 2)]
1149:	[('光灯', 2), ('电路', 2), ('元器件', 2)]
1150:	[('炭粉', 3), ('超细', 2), ('旺林', 2)]
1151:	[('滑板车', 3), ('童车', 3), ('制造', 3)]
1152:	[('设计', 3), ('服务', 3), ('建筑', 2)]
1153:	[('直流电机', 3), ('无刷', 2), ('有刷', 2)]
1154:	[('高分子', 3), ('围栏', 2), ('板材', 2)]
1155:	[('制造', 3), ('新风', 2), ('净化器', 2)]
1156:	[('分子筛', 3), ('制备', 2), ('资源化', 2)]
1157:	[('方法', 2), ('制造', 2), ('先进', 2)]
1158:	[('饮水机', 3), ('树脂', 2), ('资源化', 2)]
1159:	[('服务', 3), ('监控', 2), ('装置', 2)]
1160:	[('雨刮器', 3), ('罩壳', 2), ('模具', 2)]
1161:	[('吹瓶机', 3), ('制造', 3), ('装置', 2)]
1162:	[('高分子', 4), ('母粒', 2), ('材料', 2)]
1163:	[('城市', 1), ('服务', 1), ('教育', 1)]
1164:	[('软骨', 3), ('检测', 2), ('装置', 2)]
1165:	[('胶管', 3), ('高分子', 3), ('注塑机', 2)]
1166:	[('光纤', 2), ('装置', 2), ('光缆', 2)]
1167:	[('制造', 3), ('系统', 2), ('顶誉', 2)]
1168:	[('新', 1), ('高分子', 1), ('加工', 1)]
1169:	[('氢氧化钙', 3), ('制备', 3), ('装置', 2)]
1170:	[('气道', 3), ('喉罩', 3), ('导管', 2)]
1171:	[('认证', 1), ('检验', 1), ('服务', 1)]
1172:	[('逻辑', 3), ('电子设备', 2), ('业务', 2)]
1173:	[('支付', 3), ('机全', 2), ('科技', 2)]
1174:	[('服务', 1), ('技术', 1)]
1175:	[('水利', 3), ('设计', 3), ('服务', 3)]
1176:	[('报警器', 2), ('无线', 2), ('系统', 2)]
1177:	[('污水处理', 3), ('方法', 2), ('资源化', 2)]
1178:	[('吸塑机', 3), ('制造', 3), ('机械', 3)]
1179:	[('木质', 3), ('家具', 3), ('材料', 2)]
1180:	[('茶叶', 3), ('鲜叶', 3), ('工业生产', 3)]
1181:	[('医疗', 3), ('辅助', 2), ('材料', 2)]
1182:	[('探测器', 2), ('轨道交通', 2), ('技术', 2)]
1183:	[('包装盒', 2), ('制品', 2), ('四边', 1)]
1184:	[('漏电', 3), ('脱扣器', 3), ('断路器', 3)]
1185:	[('新能源', 3), ('组件', 2), ('太阳能', 2)]
1186:	[('科技', 1), ('制造', 1), ('机械', 1)]
1187:	[('高分子', 3), ('椅背', 2), ('座椅', 2)]
1188:	[('轴承', 3), ('高分子', 3), ('回转', 2)]
1189:	[('充填', 3), ('胶囊', 3), ('机构', 2)]
1190:	[('轴瓦', 3), ('制造', 3), ('分式', 2)]
1191:	[('美体', 3), ('调湿', 2), ('内衣', 2)]
1192:	[('废气', 2), ('设备', 2), ('净化', 2)]
1193:	[('新能源', 3), ('组件', 2), ('太阳能', 2)]
1194:	[('电子信息', 3), ('光灯', 2), ('元器件', 2)]
1195:	[('手柄', 2), ('侧耳', 2), ('汤锅', 2)]
1196:	[('拖把', 3), ('高分子', 3), ('工具', 2)]
1197:	[('丝网', 3), ('装置', 2), ('印刷', 2)]
1198:	[('汽车', 4), ('装置', 2), ('注塑件', 1)]
1199:	[('管理系统', 2), ('建筑工程', 2), ('企业', 2)]
1200:	[('光纤', 2), ('科技', 2), ('光缆', 1)]
1201:	[('混凝土', 4), ('搅拌机', 2), ('装置', 2)]
1202:	[('铸造', 4), ('制造', 3), ('压砂', 2)]
1203:	[('城市', 1), ('服务', 1), ('教育', 1)]
1204:	[('科技', 1), ('服务', 1), ('信息', 1)]
1205:	[('包覆', 2), ('涤纶丝', 2), ('装置', 2)]
1206:	[('电子信息', 1), ('计算机', 1), ('产品', 1)]
1207:	[('设计', 1), ('电子信息', 1), ('工程', 1)]
1208:	[('产业', 1), ('长', 1), ('服务', 1)]
1209:	[('化学品', 3), ('染色', 2), ('方法', 2)]
1210:	[('软件', 3), ('溯源', 2), ('市场', 2)]
1211:	[('堆焊', 2), ('转轴', 2), ('破碎机', 2)]
1212:	[('水泵', 2), ('控制器', 2), ('制造', 2)]
1213:	[('高分子', 3), ('胶鞋', 2), ('材料', 2)]
1214:	[('光固化', 3), ('高分子', 3), ('水性', 2)]
1215:	[('箱包', 3), ('拉杆箱', 2), ('拉杆', 2)]
1216:	[('混凝土', 4), ('资源化', 2), ('丰翔', 2)]
1217:	[('机械', 3), ('密封件', 2), ('密封圈', 2)]
1218:	[('接触器', 3), ('铁芯', 3), ('交流', 2)]
1219:	[('缸盖', 2), ('装置', 2), ('瑞达', 2)]
1220:	[('纳米材料', 2), ('设备', 2), ('制作', 2)]
1221:	[('反射', 3), ('环境监测', 3), ('氙灯', 2)]
1222:	[('服务', 3), ('方法', 2), ('装置', 2)]
1223:	[('产业', 1), ('数字', 1), ('服务', 1)]
1224:	[('干化', 2), ('垃圾', 2), ('装置', 2)]
1225:	[('突变体', 2), ('乙酸酯', 2), ('制备', 2)]
1226:	[('智能家居', 3), ('服务', 3), ('系统', 2)]
1227:	[('防雨', 2), ('指示牌', 2), ('材料', 2)]
1228:	[('模具', 2), ('改进', 2), ('万能', 1)]
1229:	[('设计', 3), ('服务', 3), ('装置', 2)]
1230:	[('散热器', 2), ('风扇', 2), ('电机', 2)]
1231:	[('装置', 2), ('钛合金', 2), ('自强', 2)]
1232:	[('高分子', 3), ('处理剂', 2), ('反应釜', 2)]
1233:	[('淬火', 2), ('淬火装置', 2), ('索立', 2)]
1234:	[('保鲜膜', 3), ('高分子', 3), ('薄膜', 2)]
1235:	[('轮毂', 2), ('装置', 2), ('汽车零件', 2)]
1236:	[('智能', 2), ('执行机构', 2), ('变频', 2)]
1237:	[('阀门', 4), ('制造', 3), ('调节', 2)]
1238:	[('科技', 1), ('服务', 1), ('信息', 1)]
1239:	[('科技', 1), ('电子信息', 1), ('软件', 1)]
1240:	[('血糖', 3), ('高分子', 3), ('亲水', 2)]
1241:	[('装置', 2), ('集成', 2), ('控制技术', 2)]
1242:	[('绝缘纸', 3), ('涂布机', 2), ('装置', 2)]
1243:	[('环境', 3), ('装置', 2), ('淤泥', 2)]
1244:	[('服务', 1), ('广告', 1), ('技术', 1)]
1245:	[('制造', 3), ('电泵', 2), ('夹具', 2)]
1246:	[('新', 1), ('高分子', 1), ('玻璃钢', 1)]
1247:	[('面料', 2), ('透气', 2), ('材料', 2)]
1248:	[('云', 1), ('服务', 1), ('计算', 1)]
1249:	[('云', 1), ('电子信息', 1), ('计算', 1)]
1250:	[('科技', 1), ('电子信息', 1), ('企业', 1)]
1251:	[('汽车', 3), ('前轮', 2), ('轮毂', 2)]
1252:	[('真空蒸发', 2), ('镀膜机', 2), ('镀膜', 2)]
1253:	[('光学', 2), ('模组', 2), ('方法', 2)]
1254:	[('机械', 3), ('送纸', 2), ('模切机', 2)]
1255:	[('减速', 4), ('变频', 3), ('电机', 2)]
1256:	[('配准', 3), ('拼接', 2), ('软件', 2)]
1257:	[('科技', 1), ('电子信息', 1), ('电子商务', 1)]
1258:	[('环境监测', 3), ('分析', 2), ('环境空气', 2)]
1259:	[('滑板车', 3), ('折叠', 2), ('结构', 2)]
1260:	[('套圈', 3), ('轴承', 3), ('机械', 3)]
1261:	[('电子信息', 1), ('服务', 1), ('集成', 1)]
1262:	[('智能', 2), ('设备', 2), ('技术', 2)]
1263:	[('认证', 3), ('装置', 2), ('检测', 2)]
1264:	[('高分子', 3), ('胶料', 2), ('输送带', 2)]
1265:	[('机械', 3), ('包装机', 2), ('装置', 2)]
1266:	[('鱿鱼', 3), ('保鲜剂', 2), ('生物', 2)]
1267:	[('碳酸钙', 3), ('重质', 2), ('制备', 2)]
1268:	[('高分子', 3), ('间距', 2), ('组件', 2)]
1269:	[('皮带轮', 3), ('离合器', 2), ('制造', 2)]
1270:	[('预制', 2), ('混凝土', 2), ('装置', 2)]
1271:	[('球灯', 2), ('指示灯', 2), ('指示', 2)]
1272:	[('机械', 3), ('单向阀', 2), ('滚字', 2)]
1273:	[('燃气表', 3), ('无线', 2), ('组网', 2)]
1274:	[('城市', 1), ('服务', 1), ('教育', 1)]
1275:	[('售卖', 3), ('电子信息', 3), ('软件', 3)]
1276:	[('图形用户界面', 3), ('面板', 2), ('结算', 2)]
1277:	[('异体', 3), ('材料', 3), ('装置', 2)]
1278:	[('制备', 3), ('方法', 2), ('回收', 2)]
1279:	[('圆柱', 3), ('机械', 3), ('滚子', 2)]
1280:	[('轴承', 3), ('套圈', 2), ('装置', 2)]
1281:	[('绝缘', 3), ('输电', 3), ('穿刺', 2)]
1282:	[('涂装', 3), ('装置', 2), ('新能源', 2)]
1283:	[('云', 1), ('电子信息', 1), ('计算', 1)]
1284:	[('采油', 3), ('机械', 3), ('钻井', 2)]
1285:	[('设计', 3), ('服务', 3), ('钻机', 2)]
1286:	[('科技', 1), ('电子信息', 1), ('基础', 1)]
1287:	[('灯带', 3), ('基带', 2), ('荧光', 2)]
1288:	[('写真机', 3), ('供墨', 2), ('科技', 2)]
1289:	[('设计', 3), ('服务', 3), ('测绘', 2)]
1290:	[('科技', 1), ('服务', 1), ('信息', 1)]
1291:	[('服务', 3), ('配网', 2), ('配电', 2)]
1292:	[('装置', 2), ('锅炉', 2), ('节能', 2)]
1293:	[('汽车', 3), ('螺栓', 2), ('螺母', 2)]
1294:	[('箱包', 4), ('行李箱', 3), ('高分子', 3)]
1295:	[('用纸', 3), ('装置', 2), ('材料', 2)]
1296:	[('液器', 2), ('开关', 2), ('式皂', 2)]
1297:	[('化学品', 3), ('耐溶剂', 2), ('用于', 2)]
1298:	[('纽扣', 2), ('装置', 2), ('制造', 2)]
1299:	[('制造', 3), ('修枝剪', 2), ('割草机', 2)]
1300:	[('检测', 4), ('认证', 3), ('二甲胺', 2)]
1301:	[('考试', 2), ('智能', 2), ('灭火器', 2)]
1302:	[('外骨骼', 3), ('机器人', 2), ('制造', 2)]
1303:	[('科技', 1), ('电子信息', 1), ('服务', 1)]
1304:	[('装饰', 2), ('节能', 2), ('吊顶', 1)]
1305:	[('烫金机', 3), ('高分子', 3), ('烫金', 2)]
1306:	[('认证', 1), ('检验', 1), ('服务', 1)]
1307:	[('制造', 3), ('瓷砖', 2), ('激光', 2)]
1308:	[('清洁', 3), ('装置', 2), ('纸张', 2)]
1309:	[('医疗', 1), ('医药', 1), ('仪器', 1)]
1310:	[('节能', 3), ('市政', 2), ('施工', 2)]
1311:	[('针织布', 3), ('装置', 2), ('经编', 2)]
1312:	[('聚晶', 3), ('复合', 2), ('金刚石', 2)]
1313:	[('塑壳', 2), ('断路器', 2), ('万能', 2)]
1314:	[('制造', 3), ('风机', 2), ('电机', 2)]
1315:	[('电子信息', 1), ('软件', 1), ('电子商务', 1)]
1316:	[('氛围', 3), ('智能', 3), ('电子信息', 2)]
1317:	[('图形用户界面', 3), ('电子信息', 3), ('手机', 2)]
1318:	[('制袋机', 3), ('吹膜机', 3), ('机械', 3)]
1319:	[('预付费', 2), ('断路器', 2), ('重合', 2)]
1320:	[('容器', 2), ('装置', 2), ('制造', 2)]
1321:	[('制造', 3), ('钻机', 2), ('超前', 2)]
1322:	[('恒温器', 3), ('偏置', 2), ('电路', 2)]
