id	pred	
1103:	['结构', '后视镜', '脉冲', '加工', '汽车']
1104:	['打印机', '装置', '墨水', '油墨', '功能']
1105:	['油缸', '液压', '装置', '装配', '液压缸']
1106:	[]
1107:	['二胺', '二甲基', '反应釜', '方法', '生产线']
1108:	['生产', '压延', '清洗', '水性油墨', '装置']
1109:	['钢板', '装置', '加工', '设备', '不锈钢']
1110:	['装置', '胚布', '坯布', '复合', '面料']
1111:	['木门', '装置', '连接', '组合', '拆卸']
1112:	['装置', '洗衣机', '针刺', '方法', '染色']
1113:	['照明', '装置', '安装', '智能', '智慧']
1114:	[]
1115:	['节叉', '加工', '装置', '设备', '钢材']
1116:	['装置', '板材', '辅助', '货架', '校平']
1117:	[]
1118:	['装置', '箱包', '脱模', '生产', '成型']
1119:	['抗菌剂', '用于', '抗菌', '装置', '板材']
1120:	['装置', '建筑', '材料', '水泥', '泥土']
1121:	['装置', '排水', '农田', '方法', '生态']
1122:	['墙布', '刺绣', '装置', '无缝', '装饰布']
1123:	['装置', '无纺布', '设备', '检查', '木浆']
1124:	['模具', '成型', '装置', '锻造', '螺头']
1125:	['端子', '线束', '冲压', '智能', '模具']
1126:	['工程造价', '装置', '测绘', '资料', '保密']
1127:	['轮毂', '单元', '封油', '高效', '安装']
1128:	['自动', '装置', '机构', '方法', '用于']
1129:	['断路器', '机构', '塑壳', '漏电', '触头']
1130:	['系统', '电源', '储能', '模组', '电机']
1131:	['椅座', '椅背', '弹性', '竞椅', '转椅']
1132:	['装置', '缝合', '医疗', '用于', '缝针']
1133:	['智能', '课桌', '衣柜', '安全梯', '床用']
1134:	[]
1135:	['开关', '插座', '防水', '智能', '电器']
1136:	['装置', '搅拌机', '化纤', '食物', '蒸汽']
1137:	['螺柱', '焊接', '焊枪', '电路', '弧焊']
1138:	['器件', '有机', '方法', '电致发光', '主体']
1139:	['立柱', '装置', '用于', '盖梁', '预制']
1140:	['指甲油', '指甲', '瓶子', '温变', '化妆品']
1141:	['方法', '制备', '包膜', '微囊', '酸钠']
1142:	['电抗器', '变压器', '熔炼炉', '感应', '干式']
1143:	[]
1144:	[]
1145:	['钢结构', '结构', '连接', '钢材', '装置']
1146:	['螺丝', '螺钉', '组合', '装配', '组件']
1147:	['充气', '玩具', '新款', '南瓜', '卡通']
1148:	['护栏', '逃生', '隧道', '管道', '装置']
1149:	['光灯', '电路', '智慧', '装置', '控制']
1150:	['炭粉', '设备', '装置', '工艺', '活性炭']
1151:	['滑板车', '儿童', '童车', '可调', '高度']
1152:	['建筑', '装置', '结构', '注浆', '预制']
1153:	['直流电机', '有刷', '电机', '无刷', '壳体']
1154:	['检修', '磨砂', '板材', '围栏', '合金']
1155:	['新风', '净化器', '空气', '装置', '交换机']
1156:	['分子筛', '装置', '制备', '工艺', '再生']
1157:	['方法', '表面', '用于', '治具', '清洗']
1158:	['饮水机', '树脂', '空间', '生产线', '节约']
1159:	['监控', '装置', '系统', '安防', '报警']
1160:	['雨刮器', '模具', '电机', '设备', '装配']
1161:	['吹瓶机', '装置', '机构', '用于', '自动']
1162:	['装置', '母粒', '方法', '机构', '工艺']
1163:	[]
1164:	['装置', '检测', '软骨', '组织', '医用']
1165:	['装置', '胶管', '注塑机', '机构', '份胶']
1166:	['光纤', '装置', '用于', '发热', '弯曲']
1167:	['系统', '设备', '加工', '流水线', '自动']
1168:	[]
1169:	['氢氧化钙', '装置', '制备', '生产', '用于']
1170:	['喉罩', '导管', '气道', '医用', '可视']
1171:	[]
1172:	['业务', '装置', '逻辑', '方法', '代码']
1173:	['支付', '机全', '缴费', '道路', '支付宝']
1174:	[]
1175:	['石油', '水利', '防护', '防护装置', '植被']
1176:	['报警器', '系统', '无线', '烟感', '气体']
1177:	['装置', '方法', '污水处理', '河道', '污水']
1178:	['挤出机', '塑料', '装置', '吸塑机', '箱包']
1179:	['家具', '甲醛', '装置', '功能', '木质']
1180:	['茶叶', '鲜叶', '装置', '机茶', '分级机']
1181:	['辅助', '医疗', '粘合', '帆布', '热熔']
1182:	['方法', '探测器', '光谱', '隧道', '系统']
1183:	['包装盒', '便于', '半自动', '设备', '生产']
1184:	['断路器', '漏电', '脱扣器', '电磁式', '电磁']
1185:	['组件', '电网', '太阳能', '电源', '电池']
1186:	[]
1187:	['座椅', '椅背', '扶手', '调节', '部件']
1188:	['轴承', '塑料', '回转', '系统', '扶梯']
1189:	['胶囊', '机构', '充填', '装置', '分排']
1190:	['轴瓦', '弧度', '工件', '分式', '设备']
1191:	['内衣', '美体', '结构', '功能', '方法']
1192:	['废气', '设备', '净化', '装置', '系统']
1193:	['组件', '太阳能', '高效', '电池', '监控']
1194:	['交通', '装置', '光灯', '抓拍', '爆闪']
1195:	['手柄', '侧耳', '汤锅', '铝锅', '装置']
1196:	['拖把', '工具', '清洁', '清洗', '旋转']
1197:	['装置', '印刷', '丝网', '太阳能', '仪表盘']
1198:	['汽车', '装置', '设备', '装配', '工装']
1199:	['方法', '建筑工程', '管理系统', '图形用户界面', '数据']
1200:	['结构', '光纤', '便于', '光交箱', '光缆']
1201:	['混凝土', '装置', '设备', '搅拌机', '生产']
1202:	['铸造', '设备', '装置', '机构', '触头']
1203:	[]
1204:	[]
1205:	['装置', '包覆', '涤纶丝', '冷却', '喷头']
1206:	[]
1207:	[]
1208:	[]
1209:	['方法', '染色', '制备', '捕捉', '废水']
1210:	['市场', '装置', '智慧', '溯源', '电子秤']
1211:	['装置', '破碎机', '转轴', '焊条', '制备']
1212:	['水泵', '控制器', '结构', '屏蔽', '电机']
1213:	['防滑', '制作方法', '网格', '防水', '型式']
1214:	['水性', '涂料', '光固化', '双组分', '工艺']
1215:	['拉杆箱', '拉杆', '箱包', '设备', '硬质']
1216:	['混凝土', '设备', '混合', '建造', '桥梁']
1217:	['浮动', '密封圈', '方法', '凹凸棒', '制备']
1218:	['铁芯', '接触器', '交流', '结构', '转子']
1219:	['装置', '缸盖', '系统', '用于', '清洗']
1220:	['设备', '纳米材料', '制作', '工件', '夹具']
1221:	['反射', '测量', '烟气', '光源', '装置']
1222:	['方法', '装置', '系统', '存储介质', '集群']
1223:	[]
1224:	['装置', '垃圾', '干化', '工艺', '余热']
1225:	['方法', '制备', '载体', '胆固醇', '突变体']
1226:	['系统', '智能家居', '智能', '门禁系统', '用于']
1227:	['指示牌', '便于', '交通', '人员', '检修']
1228:	['模具', '改进', '装置', '成型', '夹具']
1229:	['装置', '结构', '系统', '方法', '基坑']
1230:	['散热器', '风扇', '电机', '风扇散热', '控制器']
1231:	['装置', '用于', '铝合金', '铝棒', '型材']
1232:	['反应釜', '水性', '制备', '便于', '方法']
1233:	['淬火', '淬火装置', '设备', '机构', '工件']
1234:	['薄膜', '保鲜膜', '切割', '食品', '分切机']
1235:	['设备', '装置', '轮毂', '组件', '推盘']
1236:	['智能', '执行机构', '变频', '齿轮', '减速器']
1237:	['阀门']
1238:	[]
1239:	[]
1240:	['亲水', '稳定', '性能', '试纸', '可靠']
1241:	['装置', '集成', '废气', '高效', '修复']
1242:	['绝缘纸', '装置', '用于', '复合', '涂布机']
1243:	['装置', '淤泥', '用于', '系统', '养护']
1244:	[]
1245:	['电泵', '叶轮', '夹具', '压装', '电机']
1246:	[]
1247:	['面料', '结构', '衣物', '透气', '鞋具']
1248:	[]
1249:	[]
1250:	[]
1251:	['轮毂', '汽车', '单元', '前轮', '轴承']
1252:	['镀膜', '设备', '工位', '真空蒸发', '镀膜机']
1253:	['方法', '模组', '系统', '摄像', '深度']
1254:	['机构', '模切机', '纸盒', '成型机', '送纸']
1255:	['电机', '减速', '变频', '高效', '辊道']
1256:	['配准', '方法', '拼接', '图像', '装置']
1257:	[]
1258:	['装置', '检测', '水质', '气体', '分析']
1259:	['滑板车', '结构', '折叠', '学步车', '装置']
1260:	['轴承', '装置', '套圈', '自动', '检测']
1261:	[]
1262:	['设备', '智能', '装置', '网关', '家庭']
1263:	['装置', '检测', '测试', '方法', '网络']
1264:	['胶料', '橡胶', '输送带', '制备', '方法']
1265:	['装置', '包装机', '面膜', '设有', '出料']
1266:	['装置', '鱿鱼', '方法', '食品', '加工']
1267:	['碳酸钙', '制备', '方法', '重质', '钟乳石']
1268:	['组件', '间距', '反光膜', '用于', '增益']
1269:	['皮带轮', '离合器', '测试', '装置', '电磁']
1270:	['预制', '装置', '系统', '混凝土', '机构']
1271:	['指示灯', '指示', '信号', '物料', '拾取']
1272:	['单向阀', '便于', '止流', '机用', '更换']
1273:	['智能', '燃气表', '无线', '功能', '控制器']
1274:	[]
1275:	['自动', '服务', '售卖', '系统', '工控机']
1276:	['图形用户界面', '结算', '面板', '商品', '屏幕']
1277:	['装置', '异体', '椎间', '融合', '种植']
1278:	['方法', '制备', '回收', '水溶液', '利用']
1279:	['装置', '滚子', '圆柱', '加工', '轴承']
1280:	['轴承', '装置', '加工', '套圈', '检测']
1281:	['穿刺', '绝缘', '设备', '耐张', '焊接']
1282:	['涂装', '装置', '新能源', '汽车', '车身']
1283:	[]
1284:	['采油', '石油', '钻井', '装置', '弹齿']
1285:	['钻机', '工程', '装置', '用于', '岩土']
1286:	[]
1287:	['灯带', '光灯', '基带', '荧光', '单排']
1288:	['写真机', '装置', '用于', '机构', '喷头']
1289:	['装置', '便于', '测绘', '土壤', '检测']
1290:	[]
1291:	['电力', '配电', '设备', '远程', '智能']
1292:	['装置', '锅炉', '燃煤', '用于', '除尘']
1293:	['螺栓', '螺母', '汽车', '轮毂', '方法']
1294:	['行李箱', '箱包', '生产', '结构', '加固']
1295:	['装置', '用纸', '用于', '生产', '涂胶机']
1296:	['开关', '式皂', '悬挂', '液器']
1297:	['用于', '设备', '分散', '染料', '制备']
1298:	['装置', '纽扣', '树脂', '全自动', '金属']
1299:	['结构', '马达', '割草机', '修枝剪', '链锯']
1300:	['检测', '方法', '水质', '装置', '采样']
1301:	['智能', '考试', '低压', '电工', '作业']
1302:	['机器人', '外骨骼', '装置', '帮扶', '吊架']
1303:	[]
1304:	['装置', '装饰', '建筑', '方法', '施工']
1305:	['烫金机', '装置', '烫金', '调节', '切纸机']
1306:	[]
1307:	['瓷砖', '激光', '吸盘', '清缝', '大板']
1308:	['装置', '纸张', '造纸', '系统', '纸盒']
1309:	[]
1310:	['市政', '施工', '装置', '杠杆', '传动']
1311:	['针织布', '装置', '拉伸', '纺织品', '检测']
1312:	['聚晶', '复合', '金刚石', '方法', '制备']
1313:	['断路器', '万能', '自动', '塑壳', '双电源']
1314:	['风机', '电机', '高压', '方法', '离心']
1315:	[]
1316:	['智能', '氛围', '系统', '电视', '可拆卸']
1317:	['图形用户界面', '手机', '学习', '视频', '用于']
1318:	['制袋机', '机构', '吹膜机', '装置', '方底']
1319:	['断路器', '自动', '重合', '装置', '预付费']
1320:	['装置', '容器', '成型', '纸杯', '纸碗']
1321:	['钻机', '超前', '方法', '装置', '推进']
1322:	['恒温器', '电路', '放大', '控制', '偏置']
1323:	['灯丝', '灯泡', '发光', '出光', '照明灯']
1324:	['曲轴', '空压机', '发动机', '工艺', '加工']
1325:	['机车', '摩托车', '手柄', '刹车', '模具']
1326:	['轴承', '装置', '测量', '轮毂', '汽车']
1327:	['显示屏', '监控', '系统', '保护', '电源']
1328:	['模具', '注塑模', '桌面', '镶块', '结构']
1329:	['羊绒', '精梳', '方法', '生产', '纤维制品']
1330:	['方法', '制备', '提取', '溶液', '水解']
1331:	['装置', '系统', '节能', '热泵', '方法']
1332:	[]
1333:	['装置', '结构', '养殖', '增强', '组装']
1334:	['气泡', '连续', '水泵', '装置', '组件']
1335:	['复合', '加弹', '方法', '超细', '工艺']
1336:	['辊筒', '输送机', '设备', '装置', '调节']
1337:	['硒鼓', '用于', '打印机', '打印', '工艺']
1338:	['谐振器', '晶体', '石英', '装置', '测试']
1339:	['装置', '机构', '柑橘', '去皮', '桔子']
1340:	['日志', '系统', '海运', '推荐', '报价']
1341:	['系统', '柔性', '托盘', '方法', '测控']
1342:	['便于', '装置', '功能', '展具', '木板']
1343:	['安装', '检票', '闸机', '手持', '便于']
1344:	['标贴', '专用', '腐蚀', '反光', '打印']
1345:	['面料', '内衣', '装置', '功能', '保暖']
1346:	['传感器', '高度', '车身', '汽车', '开关']
1347:	['灯头', '汽车', '用于', '大灯', '装置']
1348:	['无人', '温盐', '自主', '航行', '装置']
1349:	['标签', '装置', '连续式', '自动', '生产']
1350:	['差速器', '壳体', '装置', '铸件', '结构']
1351:	['装置', '方法', '污泥', '污水处理', '深度']
1352:	['传感器', '轮速', '防水', '散热', '自退']
1353:	['视频', '电视', '方法', '结构', '智能']
1354:	[]
1355:	['服务器', '机箱', '检测', '现场', '工业']
1356:	['装置', '化工染料', '废酸', '硝化', '染料']
1357:	['电动', '物流', '货箱', '摇摆', '用于']
1358:	['组件', '电池', '横向', '排布', '内置']
1359:	['频道', '电源', '变压器', '设计', '方法']
1360:	['工具箱', '结构', '抽屉', '脱离', '高效']
1361:	['机构', '焊接', '金属', '板材', '装置']
1362:	['装置', '清洗剂', '反渗透膜', '污垢', '有机']
1363:	['系统', '智能', '多媒体播放', '装置', '方法']
1364:	['系统', '计算', '用于', '监控', '服务器']
1365:	['装置', '检测', '控制', '无人驾驶', '机车']
1366:	[]
1367:	['装置', '检测', '光谱', '粮食', '测温']
1368:	['建筑', '放置', '工程', '图纸', '管理']
1369:	['装置', '锅炉', '系统', '除尘', '烟道']
1370:	[]
1371:	['方法', '计量', '系统', '电能', '装置']
1372:	[]
1373:	['万向节', '汽车', '动力', '传输', '三叉']
1374:	['方法', '网络', '系统', '磁盘', '检测']
1375:	['搅拌', '装置', '配料', '保温', '扣件']
1376:	['机构', '分拣', '分拣机', '直线', '智能']
1377:	[]
1378:	[]
1379:	['装置', '除尘器', '除尘', '用于', '脱硫']
1380:	[]
1381:	['装置', '玻璃瓶', '玻璃', '方法', '制备']
1382:	['装置', '制砂机', '铸件', '浇注', '抛光']
1383:	['电路', '注塑机', '控制器', '热电偶', '驱动']
1384:	['滑板车', '滑板', '可调', '两用', '车杆']
1385:	['转盘', '钻机', '鞋机', '安装', '游动']
1386:	['烫金', '装置', '烫金纸', '用于', '压料']
1387:	['空气', '流量计', '汽车', '传感器', '进气']
1388:	['装置', '铁丝', '边角料', '拉丝机', '链片']
1389:	['设备', '制备', '方法', '加工', '蛋白']
1390:	['童车', '方向盘', '儿童', '机器人', '汽车']
1391:	[]
1392:	['风机', '电动机', '转页扇', '低噪音', '单相']
1393:	['纸杯', '设备', '机构', '用于', '纸碗']
1394:	['装置', '数据', '焊接', '框架', '机构']
1395:	['汽油', '发动机', '无刷', '电池', '电动']
1396:	[]
1397:	['灭弧', '探测', '用电', '监测', '保护装置']
1398:	['装置', '方法', '运输车', '自动', '图形用户界面']
1399:	['用于', '智能', '图形用户界面', '系统', '交互']
1400:	['玻璃', '自动', '钻孔机', '功能', '更换']
1401:	[]
1402:	['钢绞线', '智能', '结构', '平行', '钢丝']
1403:	['针织物', '工艺', '浴法', '装置', '染色']
1404:	['检测', '方法', '智能', '系统', '马桶']
1405:	['装置', '建筑', '混凝土', '羧酸', '方法']
1406:	['锻钢', '阀门', '手动', '生锈', '截流']
1407:	[]
1408:	[]
1409:	['杯盖', '真空', '塑盖', '杯杯', '封水']
1410:	['塑料', '汽车', '方法', '高强度', '制备']
1411:	['电梯', '轿厢', '装置', '扶梯', '系统']
1412:	['系统', '废水处理', '装置', '方法', '环境']
1413:	['蛋糕', '模具', '手柄', '汤锅', '奶锅']
1414:	[]
1415:	['组件', '带头', '燃油箱', '自润滑', '安装']
1416:	['触摸屏', '电容式', '镀金', '化学', '方法']
1417:	['传感器', '封装', '装置', '调节', '系统']
1418:	[]
1419:	[]
1420:	['装置', '造波', '能耗', '发电', '双向']
1421:	['螺栓', '装置', '机构', '成型机', '生产工艺']
1422:	['容器', '保温', '硅胶', '放置', '开关']
1423:	['装置', '导纱', '羊毛衫', '用于', '导纱器']
1424:	['交织', '装置', '针织布', '检测', '机构']
1425:	['门锁', '自动', '油箱', '磁性', '座垫']
1426:	[]
1427:	['椅子', '办公椅', '装置', '座椅', '舒适型']
1428:	['电机', '分离', '油烟', '油烟机', '筛网']
1429:	['电池', '锂离子', '电解液', '装置', '制备']
1430:	['机构', '用于', '钳体', '检测', '加工']
1431:	['方法', '检测', '质谱', '液相', '色谱']
1432:	['座椅', '高铁', '方法', '阻燃', '生产工艺']
1433:	['机构', '缠绕机', '自动', '护角', '拆膜']
1434:	['运动', '防暴', '护腿', '护膝', '防护']
1435:	['模板', '铝合金', '装置', '便于', '板材']
1436:	['实训', '电梯', '机器人', '组件', '培训']
1437:	['电机', '用于', '散热', '结构', '端盖']
1438:	['变压器', '变电站', '开关柜', '箱式', '油浸']
1439:	['无纺布', '制备', '方法', '口水', '婴儿']
1440:	[]
1441:	[]
1442:	['井用', '潜水泵', '结构', '电机', '潜水']
1443:	[]
1444:	['举升机', '停车库', '机构', '汽车', '双柱']
1445:	['箱包', '拉杆箱', '旅行箱', '拉杆', '可拆卸']
1446:	['塑料', '装置', '塑料颗粒', '粒子', '进料']
1447:	['鞋底', '透气', '防滑', '构造', '安全鞋']
1448:	['工装', '曲轴', '连杆', '总成', '活塞']
1449:	['耐张', '电缆', '拉线', '充气', '接线']
1450:	['面料', '变色', '防水', '吸湿', '效果']
1451:	['坯布', '装置', '针织', '布料', '收卷']
1452:	['固化', '紫外光', '方法', '胶粘剂', '装置']
1453:	['电机', '结构', '分拣机', '物流', '轮毂']
1454:	['调味', '保鲜盒', '油壶', '方法', '深牙']
1455:	['高效', '求法', '变频', '控制', '潜水泵']
1456:	['用于', '机上', '无袖', '外衣', '套口']
1457:	['试剂盒', '测定', '检测', '蛋白', '试剂']
1458:	[]
1459:	['念珠菌', '核酸', '菌种', '检测', '鉴定']
1460:	[]
1461:	['注塑模', '垃圾桶', '塑料桶', '模具', '定位']
1462:	['农用', '改良', '轴承', '驱动轮', '机导杆']
1463:	['电机', '转子', '加工', '电容', '结构']
1464:	['电力电缆', '保护', '套管', '地式', '装置']
1465:	['装置', '调控', '环境', '凝露', '变电站']
1466:	['加固', '结构', '装置', '混凝土', '用于']
1467:	['混凝土', '装置', '运输装置', '功能', '砂浆']
1468:	['电缆', '加工', '设备', '电力电缆', '装置']
1469:	['方法', '制备', '甲砜', '纯化', '工艺']
1470:	['转向', '汽车', '球头', '系统', '用于']
1471:	['分子', '共轭', '细胞', '链接', '药物']
1472:	[]
1473:	['网络', '组合', '环境', '服务', '高可靠性']
1474:	['窗帘布', '窗帘', '复合', '方法', '制备']
1475:	['棉衣', '布机', '调节', '衣服', '工艺']
1476:	['过车', '方法', '检测', '控制', '可靠性']
1477:	['端子', '接线', '开关', '专用', '接线盒']
1478:	['五金', '设备', '冲压', '支架', '组件']
1479:	['吸痰', '医用', '装置', '输液器', '导尿管']
1480:	['电机', '定子', '永磁', '单相', '结构']
1481:	['方法', '建库', '血液', '储存', '运输']
1482:	['密封', '机械', '装置', '成型', '模具']
1483:	['沙发', '调节', '凉席', '方法', '餐椅']
1484:	['保护', '装置', '电缆', '管材', '电力电缆']
1485:	['智能', '开关', '装置', '外壳', '计量']
1486:	[]
1487:	[]
1488:	['复合', '饰面板', '生态', '衣柜', '移门']
1489:	['纳米银', '方法', '抑菌', '制备', '口罩']
1490:	['装置', '试剂', '染色', '修复', '抗原']
1491:	['插座', '开关', '防水', '结构', '面板']
1492:	['水龙头', '出水', '龙头', '位置', '便于']
1493:	[]
1494:	['收银机', '智能', '收银', '天鹅', '装置']
1495:	['软管', '尿素', '管接头', '装置', '接头']
1496:	['钢管', '高效', '节能', '装置', '不锈钢']
1497:	['设备', '砂浆', '生产', '筛分', '混凝土']
1498:	['阀门', '球阀', '固定', '骨架', '天然气']
1499:	['基布', '双层', '面料', '立体', '机织']
1500:	['吹瓶机', '机构', '装置', '塑料', '注塑机']
1501:	['发光', '灯丝', '吸顶灯', '装置', '角度']
1502:	[]
1503:	['装置', '取暖炉', '火炉', '自动', '火盆']
1504:	['机构', '制袋机', '吹膜机', '塑料薄膜', '包装机']
1505:	['冷却塔', '积水', '便于', '装置', '防护装置']
1506:	['钻头', '孔器', '螺栓', '合金', '铣床']
1507:	['真空', '装置', '过滤机', '压滤机', '滤布']
1508:	['硅油', '反应釜', '制备', '氨基', '乳液']
1509:	['服装', '织物', '制作', '旋转', '熨烫']
1510:	['自动', '机构', '无人', '装置', '机床']
1511:	['超声波', '手术刀', '夹头', '活动', '可拆卸']
1512:	[]
1513:	['装置', '羊膜', '细胞', '方法', '功能']
1514:	['芯片', '装置', '光学', '延迟线', '器件']
1515:	[]
1516:	['修复', '土壤', '用于', '原位', '热脱']
1517:	['散热器', '水室', '伸缩', '装置', '成型']
1518:	['化纤', '装置', '生产', '设备', '用于']
1519:	['电梯', '装置', '自动扶梯', '结构', '轿厢']
1520:	['滑板车', '电动', '折叠', '结构', '立杆']
1521:	['装置', '废气', '除尘', '定型机', '设备']
1522:	['采样器', '检测', '土壤', '水体', '装置']
1523:	['拖把', '平板', '清洗', '扫地机', '结构']
1524:	['开炼机', '功能', '便于', '过滤机', '装置']
1525:	['搅拌', '水泥', '系统']
1526:	['方法', '制备', '汀钙', '合成', '瑞舒伐汀']
1527:	['测井', '装置', '电极', '仪器', '环绕']
1528:	['表面', '组合', '添加剂', '添加', '燃料']
1529:	['机柜', '钣金', '钣金件', '机箱', '抗震']
1530:	[]
1531:	[]
1532:	['保存', '分型', '抗体', '淋巴瘤', '组合']
1533:	['横机', '用于', '电脑', '机上', '机构']
1534:	['磁芯', '装置', '材料', '铁氧体', '磁导率']
1535:	['轻质', '环境友好', '结构', '导热', '再生']
1536:	['集成', '洗碗机', '水槽', '便于', '智能']
1537:	['装置', '皮革', '组件', '回弹', '女鞋']
1538:	['薄膜', '机构', '用于', '装置', '收料']
1539:	['装置', '制动', '调整', '间隙', '结构']
1540:	['打磨', '无缝钢管', '钢管', '装置', '机械加工']
1541:	['服务器', '传输', '发布', '信息', '平台']
1542:	['面板', '门把手', '隐藏式', '防火门', '门扇']
1543:	[]
1544:	['吉祥物', '摆件', '控制', '系统', '用于']
1545:	['装置', '大圆机', '罗马', '纺织', '用于']
1546:	[]
1547:	[]
1548:	['装置', '软管', '复合材料', '无溶剂', '自动']
1549:	['电缆', '系统', '充电', '柔性', '自动']
1550:	['装置', '采样', '水质', '土壤', '气体']
1551:	['进气', '歧管', '功能', '回收', '夹具']
1552:	['型材', '门窗', '边框', '玻璃幕墙', '保温']
1553:	['装置', '食品', '加工', '检测', '浸泡']
1554:	['结构', '定位', '电钻', '线圈', '弹性']
1555:	[]
1556:	['钢带', '装置', '加热', '电极', '热处理']
1557:	['装置', '连接', '成型', '刹车', '滚轮']
1558:	['面料', '高弹', '丝棉', '坯布', '全棉']
1559:	['断路器', '结构', '智能', '机构', '塑壳']
1560:	['数据', '采集', '视频', '广告', '网络']
1561:	['装置', '润滑油', '加工', '再生', '用于']
1562:	['包装盒', '装置', '结构', '模切机', '废料']
1563:	['空调', '双向', '流通', '组件', '分流器']
1564:	['装置', '输送', '水果', '装杯', '纸箱']
1565:	['红外', '长波', '镜头', '装置', '检测']
1566:	['装置', '制氮机', '吸附', '结构', '制氧机']
1567:	['汽轮机', '控制', '装置', '方法', '调节']
1568:	['卡丁车', '改进', '功能', '传动', '盖板']
1569:	['保温', '保温杯', '壶盖', '齿轮', '切断']
1570:	[]
1571:	['设备', '弹簧机', '不锈钢丝', '加工', '变径']
1572:	['装置', '降噪', '方法', '热力', '电磁']
1573:	['散热器', '燃气', '家用', '壁挂炉', '热水器']
1574:	['印刷机', '装置', '收料', '刮墨', '油墨']
1575:	['双电源', '自动', '机构', '断路器', '手柄']
1576:	[]
1577:	['抗菌', '皮肤', '组合', '口腔', '黏膜']
1578:	['供墨', '信函', '戳机', '装置']
1579:	['自行车', '电动', '结构', '安装', '车架']
1580:	['摩卡', '导热', '高强度', '咖啡壶', '耐腐蚀']
1581:	['铅笔', '塑料', '生产', '用于', '装置']
1582:	['热力', '水路', '模块', '电磁阀', '装置']
1583:	['装置', '电动车', '燃料电池', '系统', '方法']
1584:	['真空', '保温杯', '杯盖', '水杯', '装置']
1585:	['装置', '试剂盒', '检测', '方法', '激光']
1586:	['加工', '车床', '双头', '装置', '机构']
1587:	['浇注', '鞋底', '聚氨酯', '装置', '密封条']
1588:	['方法', '装置', '渣系', '机构', '电渣']
1589:	['装置', '卫生', '加工', '管件', '抛光']
1590:	['涂料', '萤丹', '聚氯乙烯', '含氟', '树脂']
1591:	[]
1592:	[]
1593:	[]
1594:	['功能', '翻转', '笔记本', '收纳', '制动']
1595:	['滑板车', '脚踏', '运动', '蛙式', '电动']
1596:	['生产线', '电池', '机构', '加热', '滑移']
1597:	['装置', '园林', '智能化', '建筑', '园林绿化']
1598:	['收纳盒', '方法', '磁性', '制备', '异质']
1599:	['接头', '黄铜', '装置', '加工', '螺母']
1600:	['螺栓', '模具', '盘条', '线材', '方法']
1601:	['涨紧', '紧器', '结构', '机构', '装配']
1602:	[]
1603:	['闭合', '切割', '双极', '手术', '装置']
1604:	['方法', '用户', '低压', '集成', '保护']
1605:	['系统', '建筑', '构造', '结构', '太阳能']
1606:	['装置', '反应釜', '搅拌', '共聚物', '制备']
1607:	['模具', '冲压', '顶出', '脱模', '机构']
1608:	[]
1609:	['内衣', '保暖', '方法', '功效', '制备']
1610:	['装置', '均匀', '金属加工', '旋流', '反应釜']
1611:	[]
1612:	['双氧水', '装置', '生产', '氢化', '用于']
1613:	['装置', '防水材料', '海水', '高温', '侵蚀']
1614:	['保温', '结构', '自动', '保温杯', '水杯']
1615:	['电梯', '防护', '刷卡', '结构', '智能']
1616:	['计时器', '健身', '训练', '体育', '计时']
1617:	['灯具', '装置', '安装', '系统', '筒灯']
1618:	['断路器', '漏电', '塑壳', '测量仪', '隔离']
1619:	['链条', '拆节', '装配', '自动', '装置']
1620:	['机构', '电动', '机器人', '割草', '剪刀']
1621:	['转椅', '调节', '底盘', '焊接', '托盘']
1622:	['行李箱', '汽车', '车顶', '行李架', '卷帘']
1623:	['磷剂', '生产', '用于', '回收', '废水']
1624:	['滤芯', '系统', '装置', '电厂', '超滤']
1625:	['方法', '装置', '设备', '存储介质', '系统']
1626:	[]
1627:	['制备', '方法', '抗菌', '兽药', '诊断']
1628:	[]
1629:	['批头', '定位', '选择器', '拧紧', '套筒']
1630:	['磨床', '装置', '机构', '修整', '磨削']
1631:	['用于', '方法', '无线', '载波', '传输']
1632:	['冷凝器', '空调', '密封', '冷风机', '除尘']
1633:	['荷载', '结构', '平衡', '桩基', '位移']
1634:	['攻牙', '攻丝机', '夹具', '全自动', '伺服']
1635:	['磁性', '磁性材料', '组件', '底座', '自动']
1636:	['控制', '方法', '恒压', '结构', '控制器']
1637:	[]
1638:	['装置', '连续', '纤维', '复合材料', '热塑性']
1639:	['纺织', '纱线', '装置', '便于', '生产']
1640:	['结构', '割草机', '汽油机', '绿篱', '油锯']
1641:	['定型机', '装置', '尾气', '红外线', '拉幅']
1642:	['装置', '驱动', '转向', '钻孔', '桥壳']
1643:	['流浆箱', '装置', '造纸', '水力', '带有']
1644:	['眼镜', '结构', '镜片', '材质', '磁吸']
1645:	['井式', '等温', '电阻炉', '机构', '冷却系统']
1646:	['针器', '结构', '螺丝', '螺线管', '定位']
1647:	['型线', '测温', '电表箱', '单相', '响铃']
1648:	['盲区', '预警', '监测', '车辆', '设备']
1649:	['防滑链', '珠子', '履带', '装置', '用于']
1650:	['安装', '座椅', '调节器', '车顶', '支架']
1651:	[]
1652:	['智能', '光交箱', '感应式', '人脸识别', '控制器']
1653:	['装置', '镀锌', '分切', '拉环', '带料']
1654:	['北斗', '监测', '高精度', '定位', '卫星']
1655:	['设备', '加工', '装置', '香料', '生产']
