id	pred	
1065:	['油桶', '装置', '烤漆', '喷头', '五金']
1066:	['铁氧体', '磁芯', '装置', '成型机', '功能']
1067:	['软管', '塑料软管', '注塑机', '组件', '盖体']
1068:	['导光板', '保温板', '装置', '定位', '密封']
1069:	['旅行箱', '箱包', '拉杆箱', '行李箱', '条纹']
1070:	['曲轴', '装置', '气瓶', '灭火器', '边机']
1071:	['转轴', '笔记本', '结构', '笔记本电脑', '组件']
1072:	['装置', '粗纱机', '腈纶', '梳棉机', '芯纱']
1073:	['大圆机', '圆机', '装置', '卷轴', '双面']
1074:	['螺钉', '螺丝', '十字', '分体式', '沉头']
1075:	['倒角', '盖板', '装置', '电梯', '螺栓']
1076:	['增压泵', '器用', '清洗机', '伸缩', '喷雾器']
1077:	['彩票', '装置', '自助', '出票', '型彩票']
1078:	['充电', '充电机', '内带', '锂离子', '电池']
1079:	['内衣', '船袜', '烘干', '批量', '衣物']
1080:	['制备', '粒子', '复合', '分散', '方法']
1081:	['螺栓', '装置', '冷镦', '成型机', '丝机']
1082:	['墙板', '扣板', '板材', '竹木', '稳固']
1083:	['插座', '线板', '插排', '组件', '桌面']
1084:	['冲压', '三角带', '干洗', '电机', '合金']
1085:	['钢结构', '立柱', '紧固', '桁架', '接头']
1086:	['交通', '指示牌', '减速带', '安装', '装置']
1087:	['电机', '刀架', '机械加工', '外壳', '端盖']
1088:	['装置', '水冷式', '散热片', '软态', '剪导']
1089:	['数码', '印刷机', '印刷', '纸杯', '系统']
1090:	['减速机', '调心', '谐波', '机构', '适配']
1091:	['贴片机', '全自动', '锡膏', '板机', '回流焊']
1092:	['倒角', '成型', '精密', '装置', '滑块']
1093:	['装置', '印刷纸', '裁切', '后用', '印刷机']
1094:	['装置', '印染', '布料', '染缸', '染料']
1095:	['风管', '板房', '空间布局', '风淋室', '法兰']
1096:	['包装袋', '复合机', '干式', '封边', '加胶']
1097:	['装置', '轴承', '用于', '设备', '固溶']
1098:	['锯条', '全自动', '双金属', '齿式', '工装']
1099:	['瓦楞纸板', '纸板', '装置', '烘干', '自动']
1100:	['装置', '飞轮', '检具', '自动', '用于']
1101:	['感应器', '车况', '汽车']
1102:	['保温', '装饰板', '装饰', '面板', '石材']
1103:	['工装', '后视镜', '脉冲', '脱模', '加工']
1104:	['打印机', '油墨', '墨水', '装置', '补料']
1105:	['油缸', '液压', '液压缸', '装置', '工装']
1106:	[]
1107:	['二胺', '二甲基', '反应釜', '结晶法', '双酚']
1108:	['水性油墨', '墙纸', '密炼机', '压延', '清洗']
1109:	['钢板', '装置', '转塔', '不锈钢', '冲床']
1110:	['坯布', '胚布', '装置', '面料', '验布']
1111:	['木门', '装置', '连接', '隔音', '拆卸']
1112:	['装置', '洗衣机', '线团', '纺织设备', '针刺']
1113:	['照明', '装置', '智能', '路灯', '智慧']
1114:	[]
1115:	['节叉', '装置', '加工', '设备', '毛边']
1116:	['装置', '板材', '校平', '货架', '料架']
1117:	[]
1118:	['脱模', '钢带', '装置', '辊轴', '箱包']
1119:	['抗菌剂', '抗菌', '板材', '排气扇', '用于']
1120:	['装置', '浇筑', '建筑用', '废弃物', '建筑']
1121:	['化岸坡', '生态化', '直立式', '硬质', '装置']
1122:	['墙布', '刺绣', '无缝', '装置', '装饰布']
1123:	['无纺布', '装置', '机座', '空气净化', '检查']
1124:	['模具', '成型', '螺头', '正多边形', '锻造']
1125:	['端子', '线束', '接机', '模具', '冲压']
1126:	['工程造价', '装置', '测绘', '保密', '测量']
1127:	['轮毂', '单元', '万向节', '键配合', '封油']
1128:	['自动', '贴胶', '装置', '盖槽机', '机构']
1129:	['断路器', '塑壳', '机构', '漏电', '触头']
1130:	['储能', '电源', '系统', '模组', '永磁']
1131:	['椅座', '椅背', '转椅', '竞椅', '弹性']
1132:	['缝合', '缝针', '装置', '医疗', '医用']
1133:	['智能', '安全梯', '课桌', '床用', '锁紧']
1134:	[]
1135:	['开关', '插座', '防水', '保护装置', '拨动']
1136:	['搅拌机', '装置', '电磁阀', '手持式', '燃烧机']
1137:	['螺柱', '焊枪', '焊接', '焊机', '弧焊']
1138:	['电致发光', '器件', '有机', '五稠环', '苯并咪唑']
1139:	['立柱', '装置', '盖梁', '底模', '拆模']
1140:	['指甲油', '指甲', '温变', '贴膜', '瓶子']
1141:	['制备', '包膜', '方法', '微囊', '酸钠']
1142:	['电抗器', '熔炼炉', '变压器', '干式', '感应']
1143:	[]
1144:	[]
1145:	['钢结构', '打磨', '钢材', '装置', '加工']
1146:	['螺丝', '螺钉', '组件', '螺母', '全自动']
1147:	['充气', '玩具', '新款', '卡通', '南瓜']
1148:	['护栏', '逃生', '隧道', '管道', '防撞']
1149:	['光灯', '电路', '无源', '控制电路', '高功率']
1150:	['炭粉', '钝化工艺', '纳米材料', '活性炭', '生产工艺']
1151:	['滑板车', '儿童', '童车', '可调', '方向盘']
1152:	['建筑', '装置', '注浆', '装配式', '外墙']
1153:	['直流电机', '有刷', '无刷', '电机', '壳体']
1154:	['磨砂', '围栏', '板材', '合金', '检修']
1155:	['新风', '净化器', '空气', '交换机', '机全热']
1156:	['分子筛', '制备', '高性能', '再生', '工艺']
1157:	['治具', '方法', '清洗', '阳极', '工件']
1158:	['饮水机', '树脂', '节约', '生产线', '高纯水']
1159:	['监控', '装置', '安防', '报警', '门禁']
1160:	['雨刮器', '模具', '罩壳', '电机', '注塑模']
1161:	['吹瓶机', '装置', '广口', '机构', '推送']
1162:	['母粒', '水相', '促进剂', '电解法', '密炼机']
1163:	[]
1164:	['软骨', '检测', '装置', '冷敷', '干细胞']
1165:	['注塑机', '胶管', '份胶', '装置', '胶枪']
1166:	['光纤', '装置', '冷却管', '发热', '弯曲']
1167:	['流水线', '系统', '加工', '拆包机', '锁鲜装']
1168:	[]
1169:	['氢氧化钙', '装置', '制备', '高纯度', '用于']
1170:	['喉罩', '导管', '气道', '医用', '可视']
1171:	[]
1172:	['电子设备', '代码', '逻辑', '转换', '装置']
1173:	['支付', '机全', '支付宝', '人脸', '缴费']
1174:	[]
1175:	['防护装置', '水利', '防护', '植被', '储罐']
1176:	['报警器', '无线', '系统', '烟感', '指纹锁']
1177:	['方法', '污水处理', '制备', '装置', '净化剂']
1178:	['挤出机', '吸塑机', '箱包', '塑料', '装置']
1179:	['家具', '甲醛', '具有', '木质', '装置']
1180:	['鲜叶', '茶叶', '机茶', '分级机', '装置']
1181:	['辅助', '医疗', '护腰', '热熔', '护膝']
1182:	['探测器', '光谱', '集成型', '双谱段', '隧道']
1183:	['包装盒', '成型机', '半自动', '折盒', '便于']
1184:	['断路器', '漏电', '脱扣器', '电磁式', '电磁']
1185:	['组件', '电源', '电池', '太阳能', '电网']
1186:	[]
1187:	['座椅', '椅背', '扶手', '椅座', '椅脚']
1188:	['轴承', '回转', '扶梯', '塑料', '自润滑']
1189:	['胶囊', '充填', '机构', '分排', '出料']
1190:	['轴瓦', '分式', '弧度', '工件', '设备']
1191:	['美体', '内衣', '调湿', '结构', '制备']
1192:	['废气', '设备', '净化', '处理', '光解']
1193:	['组件', '太阳能', '高效', '电池', '膜式']
1194:	['光灯', '抓拍', '爆闪', '交通', '智能']
1195:	['手柄', '侧耳', '汤锅', '铝锅', '可拆卸']
1196:	['拖把', '清洗', '工具', '清洁', '悬浮式']
1197:	['装置', '丝网', '印刷', '仪表盘', '太阳能']
1198:	['汽车', '工装', '装置', '装配', '设备']
1199:	['建筑工程', '管理系统', '物料', '图形用户界面', '方法']
1200:	['光交箱', '光纤', '光缆', '纤箱', '便于']
1201:	['混凝土', '装置', '搅拌机', '设备', '喷射泵']
1202:	['铸造', '压砂', '触头', '模具', '导柱']
1203:	[]
1204:	[]
1205:	['包覆', '涤纶丝', '装置', '冷却', '加捻']
1206:	[]
1207:	[]
1208:	[]
1209:	['染色', '方法', '废水', '制备', '捕捉']
1210:	['溯源', '电子秤', '智慧', '装置', '播报']
1211:	['堆焊', '焊条', '破碎机', '制备', '转轴']
1212:	['水泵', '控制器', '屏蔽', '潜水泵', '电机']
1213:	['制作方法', '胶鞋', '后置', '型式', '网格']
1214:	['水性', '涂料', '光固化', '双组分', '木器漆']
1215:	['拉杆箱', '拉杆', '箱包', '硬质', '壳体']
1216:	['混凝土', '桥梁', '搅拌', '建造', '混合']
1217:	['密封圈', '密封件', '浮动', '聚酰亚', '氨模']
1218:	['铁芯', '接触器', '交流', '偏移', '定子']
1219:	['缸盖', '精加工', '装置', '阀盖', '清洗']
1220:	['纳米材料', '设备', '制作', '工件', '抛丸']
1221:	['反射', '测量', '氙灯', '分析仪', '烟气']
1222:	['存储介质', '方法', '装置', '流媒体', '集群']
1223:	[]
1224:	['垃圾', '干化', '装置', '余热', '工艺']
1225:	['制备', '突变体', '乙酸酯', '还原酶', '方法']
1226:	['智能家居', '系统', '智能', '门禁系统', '人脸识别']
1227:	['指示牌', '防雨', '指路牌', '检修', '更换']
1228:	['模具', '改进', '成型', '夹具', '装置']
1229:	['装置', '竖向', '基坑', '限位', '预制']
1230:	['散热器', '风扇', '风扇散热', '电机', '控制器']
1231:	['装置', '铝棒', '型材', '铝合金', '铝型材']
1232:	['反应釜', '水性', '处理剂', '制备', '烘箱']
1233:	['淬火', '淬火装置', '换热器', '夹紧', '管式']
1234:	['保鲜膜', '薄膜', '分切机', '耐高温', '切割']
1235:	['轮毂', '装置', '组件', '推盘', '设备']
1236:	['智能', '执行机构', '变频', '执行器', '减速器']
1237:	['阀门']
1238:	[]
1239:	[]
1240:	['亲水', '试纸', '血糖', '双面', '可靠']
1241:	['装置', '集成', '处理', '废气', '高效']
1242:	['绝缘纸', '涂布机', '装置', '复合', '用于']
1243:	['装置', '除草机', '淤泥', '降尘', '养护']
1244:	[]
1245:	['电泵', '夹具', '叶轮', '压装', '潜水泵']
1246:	[]
1247:	['面料', '鞋具', '透气', '网布', '衣物']
1248:	[]
1249:	[]
1250:	[]
1251:	['轮毂', '前轮', '单元', '后轮', '汽车']
1252:	['镀膜', '真空蒸发', '镀膜机', '工位', '设备']
1253:	['模组', '摄像', '方法', '深度', '系统']
1254:	['模切机', '成型机', '送纸', '机构', '纸盒']
1255:	['电机', '减速', '变频', '高效', '齿轮']
1256:	['配准', '拼接', '图像', '装置', '方法']
1257:	[]
1258:	['装置', '检测', '环境空气', '水质', '气体']
1259:	['滑板车', '折叠', '结构', '学步车', '装置']
1260:	['轴承', '套圈', '装置', '外圈', '检测']
1261:	[]
1262:	['网关', '智能', '设备', '智能网', '装置']
1263:	['装置', '检测', '网络', '传感', '无线']
1264:	['胶料', '输送带', '橡胶', '制备', '高耐磨']
1265:	['包装机', '装置', '面膜', '出料', '折料']
1266:	['保鲜剂', '于海洋', '鱿鱼', '装置', '复合']
1267:	['碳酸钙', '制备', '重质', '分散性', '钟乳石']
1268:	['间距', '组件', '反光膜', '增益', '丁腈橡胶']
1269:	['皮带轮', '离合器', '测试', '电磁', '装置']
1270:	['预制', '混凝土', '装置', '系统', '盖模']
1271:	['指示灯', '指示', '球灯', '拾取', '信号']
1272:	['单向阀', '止流', '滚字', '机用', '螺母']
1273:	['燃气表', '无线', 'IC卡', '控制器', '智能']
1274:	[]
1275:	['售卖', '工控机', '自动', '服务', '系统']
1276:	['图形用户界面', '结算', '面板', '屏幕', '商品']
1277:	['异体', '装置', '椎间', '推入', '融合']
1278:	['制备', '方法', '回收', '水溶液', '聚酯']
1279:	['滚子', '装置', '圆柱', '凸度', '变桨']
1280:	['轴承', '套圈', '装置', '内圈', '加工']
1281:	['穿刺', '绝缘', '耐张', '设备', '紧固']
1282:	['涂装', '车身', '装置', '新能源', '汽车']
1283:	[]
1284:	['采油', '钻井', '石油', '调节阀', '钻杆']
1285:	['钻机', '反循环', '工程', '岩土', '装置']
1286:	[]
1287:	['灯带', '光灯', '基带', '单排', '荧光']
1288:	['写真机', '供墨', '印花机', '喷头', '印刷机']
1289:	['装置', '拆装', '沙盘', '便于', '城市规划']
1290:	[]
1291:	['控制箱', '电力', '配网', '环网柜', '配电']
1292:	['装置', '锅炉', '燃煤', '除尘', '清灰']
1293:	['螺栓', '螺母', '轮毂', '防松', '锁紧']
1294:	['行李箱', '箱包', '加固', '可拆卸', '可折叠']
1295:	['用纸', '装置', '涂胶机', '用于', '生产']
1296:	['开关', '式皂', '液器', '悬挂']
1297:	['用于', '耐溶剂', '分散', '染料', '分散染料']
1298:	['纽扣', '装置', '全自动', '树脂', '分选']
1299:	['割草机', '链锯', '修枝剪', '马达', '手推式']
1300:	['检测', '采样', '二甲胺', '中铅', '甲基化']
1301:	['智能', '试验台', '考试', '灭火器', '实际操作']
1302:	['机器人', '外骨骼', '帮扶', '装置', '吊架']
1303:	[]
1304:	['装饰', '砂浆', '施工', '装置', '市政']
1305:	['烫金', '烫金机', '复卷机', '切纸机', '不干胶']
1306:	[]
1307:	['瓷砖', '激光', '清缝', '吸盘', '大板']
1308:	['装置', '纸张', '纸盒', '沉淀池', '面巾纸']
1309:	[]
1310:	['市政', '施工', '管线', '市政道路', '传动']
1311:	['针织布', '装置', '拉伸', '纺织品', '检测']
1312:	['聚晶', '复合', '金刚石', '氮化硼', '硬质合金']
1313:	['断路器', '万能', '塑壳', '双电源', '智能型']
1314:	['风机', '高压', '电机', '压缩机', '离心']
1315:	[]
1316:	['智能', '氛围', '可拆卸', '遥控', '语音']
1317:	['图形用户界面', '视频', '手机', '配音', '学习']
1318:	['制袋机', '吹膜机', '机构', '方底', '塑料袋']
1319:	['断路器', '重合', '预付费', '自动', '装置']
1320:	['纸杯', '容器', '装置', '成型', '纸盖']
1321:	['钻机', '超前', '方法', '液压', '油雾']
1322:	['恒温器', '偏置', '电路', '低温', '放大']
1323:	['灯丝', '灯泡', '出光', '照明灯', '发光']
1324:	['曲轴', '空压机', '工艺', '发动机', '分体式']
1325:	['手柄', '机车', '摩托车', '刹车', '模具']
1326:	['轴承', '装置', '测量', '外径', '轮毂']
1327:	['显示屏', '节能型', '安全', '电源', '监控']
1328:	['注塑模', '模具', '桌面', '镶块', '包边']
1329:	['精梳', '羊绒', '纤维制品', '方法', '山羊绒']
1330:	['制备', '方法', '奥曲', '前体', '废水处理']
1331:	['装置', '空压机', '热泵', '节能', '聚能']
1332:	[]
1333:	['热态', '壁管', '检查井', '生产工艺', '组装']
1334:	['水泵', '气泡', '插接', '组件', '装置']
1335:	['加弹', '复合', '超细', '喷丝', '弹机']
1336:	['辊筒', '输送机', '传送', '调节', '装置']
1337:	['硒鼓', '焊接工', '打印机', '装及', '用于']
1338:	['谐振器', '晶体', '石英', '测试', '支承']
1339:	['装置', '去皮', '桔子', '柑橘', '码垛']
1340:	['日志', '海运', '报价', '用户', '推荐']
1341:	['开发方法', '补料', '装配线', '测控', '柔性']
1342:	['展具', '便于', '具有', '木板', '装置']
1343:	['闸机', '人脸识别', '检票', '手持', '便于']
1344:	['标贴', '喷胶', '防化学', '反光', '腐蚀']
1345:	['面料', '内衣', '保暖', '平滑', '蓄热']
1346:	['传感器', '高度', '车身', '开关', '窗玻璃']
1347:	['灯头', '大灯', '汽车', '灯座', '用于']
1348:	['温盐', '程控', '航行', '无人', '自主']
1349:	['标签', '连续式', '装置', '芯片', '自动']
1350:	['差速器', '壳体', '铸件', '装置', '打磨']
1351:	['装置', '污泥', '污水处理', '深度', '造粒']
1352:	['传感器', '轮速', '防水', '自退', '散热']
1353:	['视频', '电视', '投影设备', '智能', '盒子']
1354:	[]
1355:	['服务器', '机箱', '新颖', '系统漏洞', '检测']
1356:	['装置', '废酸', '蒽醌', '硝化', '化工染料']
1357:	['货箱', '电动', '摇摆', '物流', '三轮车']
1358:	['组件', '电池', '排布', '横向', '无主栅']
1359:	['变压器', '频道', '电源', '设计', '浇注']
1360:	['工具箱', '抽屉', '脱离', '顶盖', '结构']
1361:	['焊接', '板材', '金属', '机器人', '工字钢']
1362:	['反渗透膜', '清洗剂', '污垢', '有机', '反渗透']
1363:	['多媒体播放', '视频', '系统', '展示', '智能']
1364:	['服务器', '监控', '计算', '用于', '系统']
1365:	['装置', '检测', '无人驾驶', '机车', '控制']
1366:	[]
1367:	['检测', '光谱', '装置', '测温', '测定仪']
1368:	['图纸', '放置', '施工', '装置', '墙板']
1369:	['装置', '锅炉', '除尘', '烟道', '回收']
1370:	[]
1371:	['方法', '计量', '电能', '芯片', '系统']
1372:	[]
1373:	['万向节', '传输', '三叉', '汽车', '动力']
1374:	['存储系统', '磁盘', '网络', '方法', '检测']
1375:	['搅拌', '装置', '扣件', '配料', '保温']
1376:	['分拣机', '分拣', '直线', '智能', '机构']
1377:	[]
1378:	[]
1379:	['除尘器', '除尘', '脱硫', '装置', '脱销']
1380:	[]
1381:	['玻璃瓶', '装置', '玻璃', '耐高温', '涂覆']
1382:	['制砂机', '装置', '铸件', '内圆', '浇注']
1383:	['注塑机', '电路', '控制器', '热电偶', '测温']
1384:	['滑板车', '滑板', '可调', '两用', '车杆']
1385:	['转盘', '钻机', '成型机', '鞋机', '轨座']
1386:	['烫金', '烫金纸', '装置', '压料', '用于']
1387:	['流量计', '空气', '传感器', '汽车', '进气']
1388:	['装置', '拉丝机', '边角料', '铁丝', '链片']
1389:	['设备', '制备', '纸型', '蟹肉', '胡萝卜']
1390:	['童车', '方向盘', '儿童', '机器人', '漂移']
1391:	[]
1392:	['低噪音', '转页扇', '风机', '电动机', '低损耗']
1393:	['纸杯', '纸碗', '成型机', '纸盖', '送纸']
1394:	['焊接', '热场', '铸锭', '框架', '装置']
1395:	['无刷', '汽油', '发动机', '链锯', '电钻']
1396:	[]
1397:	['灭弧', '保护装置', '探测', '用电', '智慧']
1398:	['装置', '运输车', '图形用户界面', '导引', '方法']
1399:	['图形用户界面', '智能', '用于', '交互', '病房']
1400:	['玻璃', '钻孔机', '钻头', '自动', '更换']
1401:	[]
1402:	['钢绞线', '张拉', '钢丝', '智能', '环氧']
1403:	['针织物', '浴法', '染色', '面料', '染整']
1404:	['检测', '智能', '马桶', '方法', '蒸箱']
1405:	['装置', '建筑', '保坍', '羧酸', '制备']
1406:	['锻钢', '阀门', '手动', '冻裂', '生锈']
1407:	[]
1408:	[]
1409:	['杯盖', '塑盖', '真空', '杯杯', '封水']
1410:	['塑料', '仪表板', '高强度', '制备', '注塑机']
1411:	['电梯', '轿厢', '扶梯', '装置', '控制柜']
1412:	['废水处理', '耐盐', '海洋污染', '芳烃', '降解']
1413:	['蛋糕', '模具', '手柄', '奶锅', '汤锅']
1414:	[]
1415:	['燃油箱', '组件', '带头', '自润滑', '销轴']
1416:	['触摸屏', '电容式', '镀金', '走线', '化学']
1417:	['传感器', '封装', '装置', '二极管', '显示屏']
1418:	[]
1419:	[]
1420:	['装置', '造波', '水击', '潮汐能', '沉浮']
1421:	['螺栓', '成型机', '装置', '产线', '剪型']
1422:	['保温', '容器', '硅胶', '杯盖', '放置']
1423:	['装置', '导纱', '羊毛衫', '导纱器', '倍捻机']
1424:	['针织布', '交织', '染液', '装置', '混料']
1425:	['门锁', '油箱', '回位', '座垫', '自动']
1426:	[]
1427:	['办公椅', '椅子', '装置', '座椅', '舒适型']
1428:	['油烟', '油烟机', '电机', '分离', '筛网']
1429:	['电解液', '锂离子', '电池', '添加剂', '含硅']
1430:	['钳体', '机构', '夹具', '制动', '总成']
1431:	['质谱', '色谱', '液相', '检测', '方法']
1432:	['高铁', '座椅', '阻燃', '生产工艺', '制备']
1433:	['缠绕机', '机构', '护角', '拆膜', '自动']
1434:	['防暴', '护腿', '护膝', '警用', '头盔']
1435:	['模板', '铝合金', '装置', '板材', '便于']
1436:	['实训', '组件', '电梯', '机器人', '气动']
1437:	['电机', '散热', '端盖', '用于', '机座']
1438:	['变压器', '变电站', '开关柜', '箱式', '油浸']
1439:	['无纺布', '制备', '口水', '婴儿', '方法']
1440:	[]
1441:	[]
1442:	['井用', '潜水泵', '潜水', '电机', '结构']
1443:	[]
1444:	['举升机', '停车库', '双柱', '剪式', '锁紧']
1445:	['箱包', '拉杆箱', '旅行箱', '脚轮', '拿取']
1446:	['塑料', '装置', '塑料颗粒', '振动筛', '进料']
1447:	['鞋底', '线缆', '安全鞋', '中底', '注塑']
1448:	['工装', '曲轴', '连杆', '总成', '活塞']
1449:	['耐张', '拉线', '电缆', '端子', '防脱']
1450:	['面料', '吸湿', '防水', '变色', '快干']
1451:	['坯布', '针织', '装置', '大圆机', '打卷']
1452:	['固化', '紫外光', '胶粘剂', '真空镀膜', '反光膜']
1453:	['分拣机', '电机', '轮毂', '物流', '结构']
1454:	['保鲜盒', '油壶', '内螺纹', '脱模', '深牙']
1455:	['恒压', '求法', '变频', '高效', '潜水泵']
1456:	['套口', '机上', '放线', '无袖', '外衣']
1457:	['试剂盒', '测定', '蛋白', '检测', '试剂']
1458:	[]
1459:	['试剂盒', '念珠菌', '菌种', '基因突变', '核酸']
1460:	[]
1461:	['注塑模', '垃圾桶', '塑料桶', '模具', '提手']
1462:	['农用', '驱动轮', '轴承', '改良', '机导杆']
1463:	['电机', '电容', '自励', '转子', '单相']
1464:	['电力电缆', '地式', '套管', '高压', '水表']
1465:	['凝露', '装置', '调控', '环境', '环网柜']
1466:	['加固', '结构', '混凝土', '装置', '钢柱']
1467:	['混凝土', '装置', '运输装置', '振捣', '预制件']
1468:	['电缆', '电力电缆', '加工', '设备', '剪切']
1469:	['制备', '方法', '甲砜', '纯化', '吡喹']
1470:	['球头', '转向', '汽车', '内管', '系统']
1471:	['共轭', '分子', '链接', '细胞', '偶联']
1472:	[]
1473:	['高可靠性', '动态', '组合', '网络', '服务']
1474:	['窗帘布', '窗帘', '遮光', '制备', '复合']
1475:	['布机', '棉衣', '调节', '衣服', '可拆卸']
1476:	['卡口', '过车', '可靠性', '检测', '方法']
1477:	['端子', '接线', '开关', '电能表', '电换表']
1478:	['五金', '冲压', '薄板', '高效率', '设备']
1479:	['吸痰', '医用', '导尿管', '输液器', '无菌']
1480:	['定子', '电机', '铁芯', '永磁', '单相']
1481:	['建库', '冻存', '血液', '染色质', '淋巴细胞']
1482:	['密封', '机械', '模具', '集装', '成型']
1483:	['沙发', '餐椅', '凉席', '调节', '按摩']
1484:	['电力电缆', '保护', '管材', '电缆', '装置']
1485:	['馈线', '外壳', '机柜', '终端装置', '智能']
1486:	[]
1487:	[]
1488:	['饰面板', '衣柜', '防火门', '移门', '复合']
1489:	['纳米银', '抑菌', '制备', '方法', '脂质体']
1490:	['染色', '试剂', '装置', '柠檬酸', '抗原']
1491:	['插座', '开关', '防水', '面板', '防爆']
1492:	['水龙头', '出水', '防溅', '龙头', '缓冲']
1493:	[]
1494:	['收银机', '收银', '天鹅', '单屏', '智能']
1495:	['软管', '管接头', '尿素', '直流电', '输送']
1496:	['钢管', '刮油', '高效', '内衬', '节能']
1497:	['砂浆', '设备', '筛分', '混凝土', '粉碎']
1498:	['球阀', '阀门', '骨架', '长输', '固定']
1499:	['基布', '双层', '机织', '面料', '织造']
1500:	['吹瓶机', '塑料', '注塑机', '装置', '机构']
1501:	['发光', '灯丝', '吸顶灯', '二极管', '组件']
1502:	[]
1503:	['取暖炉', '装置', '火炉', '火盆', '自动']
1504:	['制袋机', '吹膜机', '机构', '塑料薄膜', '切刀']
1505:	['冷却塔', '积水', '防护装置', '便于', '填料']
1506:	['钻头', '孔器', '铣床', '螺栓', '合金']
1507:	['过滤机', '真空', '压滤机', '滤布', '装置']
1508:	['硅油', '反应釜', '柔软剂', '乳液', '氨基']
1509:	['服装', '熨烫', '织物', '旋转', '制作']
1510:	['自动', '卸荷', '开合', '模具', '导轨']
1511:	['手术刀', '超声波', '夹头', '可拆卸', '活动']
1512:	[]
1513:	['羊膜', '装置', '细胞', '经血', '方法']
1514:	['芯片', '延迟线', '光学', '装置', '激光雷达']
1515:	[]
1516:	['修复', '土壤', '热脱', '原位', '零价']
1517:	['散热器', '水室', '伸缩', '侧板', '模具']
1518:	['化纤', '装置', '生产', '导热油', '设备']
1519:	['电梯', '装置', '自动扶梯', '轿厢', '扶梯']
1520:	['滑板车', '电动', '折叠', '立杆', '易于']
1521:	['废气', '定型机', '节能型', '装置', '除尘']
1522:	['采样器', '水体', '定位', '检测', '土壤']
1523:	['拖把', '平板', '扫地机', '清洗', '清洁']
1524:	['开炼机', '过滤机', '散热', '功能', '便于']
1525:	['搅拌', '水泥', '系统']
1526:	['制备', '汀钙', '瑞舒伐汀', '方法', '合成']
1527:	['测井', '装置', '电极', '环绕', '仪器']
1528:	['组合', '表面', '应用', '添加剂', '添加']
1529:	['机柜', '钣金件', '机箱', '钣金', '抗震']
1530:	[]
1531:	[]
1532:	['应用', '淋巴瘤', '分型', '白血病', '抗体']
1533:	['横机', '用于', '机上', '电脑', '防护罩']
1534:	['磁芯', '铁氧体', '磁导率', '磁环', '高导']
1535:	['熔窑', '轻质', '导热', '环境友好', '玻璃']
1536:	['集成', '洗碗机', '水槽', '便于', '智能']
1537:	['回弹', '组件', '女鞋', '皮革', '单鞋']
1538:	['薄膜', '收料', '用于', '机构', '装置']
1539:	['制动', '间隙', '装置', '手动', '调整']
1540:	['打磨', '机械加工', '钢管', '无缝钢管', '装置']
1541:	['服务器', '架构', '传输', '平台', '核心']
1542:	['面板', '隐藏式', '门把手', '防火门', '防盗']
1543:	[]
1544:	['摆件', '吉祥物', '麻吉', '麻鸡', '流量']
1545:	['大圆机', '装置', '验布机', '罗马', '面料']
1546:	[]
1547:	[]
1548:	['软管', '无溶剂', '复合材料', '装置', '绝缘']
1549:	['电缆', '充电', '柔性', '护套', '电动汽车']
1550:	['装置', '采样', '采样器', '水质', '水用']
1551:	['歧管', '进气', '废气', '冷器', '回收']
1552:	['型材', '玻璃幕墙', '边框', '门窗', '输电']
1553:	['装置', '食品', '加工', '检测', '物料']
1554:	['定位', '电钻', '串接', '结构', '单相']
1555:	[]
1556:	['钢带', '装置', '压板', '电极', '热处理']
1557:	['装置', '成型', '连接', '立轴', '滚轮']
1558:	['面料', '丝棉', '高弹', '杨柳', '坯布']
1559:	['断路器', '塑壳', '智能', '具有', '隔离']
1560:	['采集器', '数据', '办公会议', '采集', '屏幕']
1561:	['润滑油', '装置', '再生', '加工', '矿物油']
1562:	['包装盒', '模切机', '废料', '装置', '收集']
1563:	['双向', '空调', '组件', '分流器', '流通']
1564:	['装置', '装杯', '纸箱', '成型', '送料']
1565:	['长波', '红外', '镜头', '消热差', '广角镜头']
1566:	['制氮机', '装置', '吸附', '制氧机', '旋风式']
1567:	['汽轮机', '控制', '装置', '方法', '变压']
1568:	['卡丁车', '改进', '盖板', '轮毂', '组件']
1569:	['保温', '保温杯', '玻璃管', '壶盖', '齿轮']
1570:	[]
1571:	['不锈钢丝', '弹簧机', '变径', '设备', '加工']
1572:	['装置', '降噪', '焊接', '装夹', '减振']
1573:	['散热器', '燃气', '壁挂炉', '家用', '热水器']
1574:	['印刷机', '装置', '收料', '刮墨', '油墨']
1575:	['双电源', '自动', '断路器', '手柄', '外壳']
1576:	[]
1577:	['抗菌', '黏膜', '皮肤', '组合', '口腔']
1578:	['信函', '戳机', '供墨', '装置']
1579:	['自行车', '电动', '车架', '折叠', '安装']
1580:	['摩卡', '导热', '咖啡壶', '高强度', '耐腐蚀']
1581:	['铅笔', '塑料', '用于', '生产', '成型']
1582:	['电磁阀', '热力', '模块', '水路', '装置']
1583:	['燃料电池', '电动车', '装置', '电堆', '极片']
1584:	['保温杯', '真空', '杯盖', '水杯', '榨汁']
1585:	['试剂盒', '检测', '装置', '基因', '方法']
1586:	['车床', '加工', '双头', '数控车床', '装置']
1587:	['浇注', '鞋底', '聚氨酯', '连帮', '密封条']
1588:	['电渣', '纯净度', '渣系', '基合金', '重熔']
1589:	['卫生', '装置', '加工', '管件', '抛光']
1590:	['涂料', '萤丹', '含氟', '聚氯乙烯', '地坪']
1591:	[]
1592:	[]
1593:	[]
