id	pred	
886:	[('雷达', 3), ('装置', 2), ('避障', 2)]
887:	[('游戏', 3), ('手柄', 2), ('用于', 2)]
888:	[('电流', 3), ('跨阻', 3), ('电路', 2)]
889:	[('二维码', 3), ('软件', 3), ('装置', 2)]
890:	[('软件', 3), ('字节', 2), ('科技', 2)]
891:	[('不锈钢管', 3), ('金属管', 2), ('不锈钢', 2)]
892:	[('软件', 3), ('调绘', 2), ('电脑', 2)]
893:	[('技术', 3), ('联网', 2), ('网关', 2)]
894:	[('服务', 3), ('发现', 2), ('监控', 2)]
895:	[('箱包', 3), ('高分子', 3), ('行李箱', 2)]
896:	[('喷嘴', 2), ('经编机', 2), ('材料', 2)]
897:	[('头戴式', 2), ('心电', 2), ('血压计', 2)]
898:	[('工业生产', 3), ('霍尔', 2), ('元件', 2)]
899:	[('永磁', 3), ('电机', 3), ('动力', 2)]
900:	[('服务', 1), ('技术', 1), ('科技', 1)]
901:	[('轴封', 3), ('泵阀', 2), ('永磁', 1)]
902:	[('灯杆', 2), ('智能', 2), ('联网', 2)]
903:	[('航空', 3), ('登机牌', 2), ('输送', 2)]
904:	[('基础', 1), ('软件', 1), ('电子信息', 1)]
905:	[('积木', 3), ('玩具', 3), ('高分子', 3)]
906:	[('卫浴', 4), ('水龙头', 3), ('淋浴', 2)]
907:	[('转子', 2), ('电机', 2), ('机械', 2)]
908:	[('汽车部件', 3), ('转向节', 2), ('汽车', 2)]
909:	[('汽车配件', 3), ('喷砂', 2), ('注蜡', 2)]
910:	[('手推车', 2), ('婴儿', 2), ('儿童', 2)]
911:	[('棉条', 3), ('装置', 2), ('除尘', 2)]
912:	[('变频器', 3), ('家用', 2), ('太阳能', 2)]
913:	[('面料', 2), ('复合材料', 2), ('材料', 2)]
914:	[('病疵', 2), ('X光', 2), ('卷积', 2)]
915:	[('服务', 1), ('技术', 1), ('科技', 1)]
916:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
917:	[('服务', 1), ('技术', 1), ('笔记', 1)]
918:	[('显示屏', 3), ('软件', 3), ('测量', 2)]
919:	[('断路器', 2), ('模具', 2), ('用电', 2)]
920:	[('服务', 1), ('技术', 1), ('计算', 1)]
921:	[('印染', 3), ('染色', 2), ('装置', 2)]
922:	[('净化器', 3), ('高导', 3), ('散热器', 2)]
923:	[('球阀', 2), ('气阀', 2), ('机械', 2)]
924:	[('技术', 1), ('电梯配件', 1), ('机械', 1)]
925:	[('充气泵', 3), ('补胎', 3), ('高分子', 3)]
926:	[('具备', 2), ('固定装置', 2), ('纺织设备', 2)]
927:	[('机械', 3), ('过滤器', 2), ('滤芯', 2)]
928:	[('技术', 3), ('装置', 2), ('设备', 2)]
929:	[('工装', 2), ('智能', 2), ('锁管', 1)]
930:	[('减震器', 4), ('冲压件', 2), ('减振器', 2)]
931:	[('管桩', 4), ('生石灰', 3), ('改性', 2)]
932:	[('分拣机', 2), ('装置', 2), ('物流', 2)]
933:	[('电镐', 3), ('电锤', 2), ('制造', 2)]
934:	[('包覆', 3), ('高分子', 3), ('弹机', 2)]
935:	[('开关柜', 2), ('高压', 2), ('电气', 2)]
936:	[('变频器', 3), ('功能', 2), ('装备', 2)]
937:	[('砌块', 3), ('技术', 3), ('透水', 2)]
938:	[('精细', 3), ('化学品', 3), ('制备', 2)]
939:	[('装置', 2), ('废气', 2), ('控制技术', 2)]
940:	[('制备', 2), ('工艺', 2), ('凝胶', 2)]
941:	[('面料', 2), ('装置', 2), ('华灵', 2)]
942:	[('设备', 2), ('材料', 2), ('排气管', 1)]
943:	[('检测', 4), ('认证', 3), ('采样器', 2)]
944:	[('汽车', 3), ('结构', 2), ('新能源', 2)]
945:	[('硬质合金', 3), ('刻刀', 2), ('名鹰', 2)]
946:	[('联网', 4), ('感烟', 2), ('无线', 2)]
947:	[('电容器', 3), ('超级', 2), ('电池', 2)]
948:	[('服务', 3), ('设计', 3), ('装置', 2)]
949:	[('灯泡', 2), ('头灯', 2), ('装置', 2)]
950:	[('红外线', 3), ('体温计', 3), ('雾化器', 2)]
951:	[('苗木', 3), ('育苗', 3), ('装置', 2)]
952:	[('高分子', 3), ('顶压', 2), ('行程开关', 2)]
953:	[('导板', 3), ('平面磨床', 2), ('机械', 2)]
954:	[('抗污', 2), ('面料', 2), ('材料', 2)]
955:	[('整经机', 2), ('装置', 2), ('经编机', 2)]
956:	[('车速', 3), ('服务', 3), ('报警装置', 2)]
957:	[('技术', 1), ('新', 1), ('高分子', 1)]
958:	[('高分子', 3), ('润滑油', 2), ('装置', 2)]
959:	[('装置', 2), ('废气', 2), ('大气污染', 2)]
960:	[('新', 1), ('环境友好', 1), ('无机', 1)]
961:	[('换热器', 2), ('机械', 2), ('压板', 1)]
962:	[('涤纶', 2), ('加工', 2), ('材料', 2)]
963:	[('万向轮', 2), ('钢珠', 2), ('装置', 2)]
964:	[('螺栓', 2), ('电池板', 2), ('机械', 2)]
965:	[('检测', 3), ('钴胺素', 2), ('结合体', 2)]
966:	[('气罐', 3), ('压力容器', 2), ('焊接', 2)]
967:	[('端子', 2), ('绕线机', 2), ('电气', 2)]
968:	[('监控', 2), ('发电', 2), ('用电', 2)]
969:	[('废弃物', 2), ('锅炉', 2), ('节能', 2)]
970:	[('校园', 3), ('课堂', 3), ('服务', 2)]
971:	[('定子', 2), ('绕线机', 2), ('先进', 2)]
972:	[('轴套', 2), ('轴承', 2), ('装置', 2)]
973:	[('管柱', 2), ('组件', 2), ('支架', 2)]
974:	[('数传', 2), ('无线', 2), ('能源', 2)]
975:	[('高分子', 3), ('螺丝', 2), ('插座', 2)]
976:	[('皮毛', 3), ('染色机', 2), ('加料', 2)]
977:	[('混凝土', 2), ('装置', 2), ('建筑用', 2)]
978:	[('干砂', 2), ('砂浆', 2), ('分选', 2)]
979:	[('色母粒', 3), ('高分子', 3), ('分散性', 2)]
980:	[('服务', 1), ('教育', 1), ('城市', 1)]
981:	[('排卵', 2), ('试纸', 2), ('方法', 2)]
982:	[('炉门', 3), ('加热炉', 2), ('转换', 2)]
983:	[('高分子', 4), ('燃气管', 3), ('聚乙烯', 2)]
984:	[('服务', 3), ('方法', 2), ('系统', 2)]
985:	[('高分子', 3), ('浴霸', 2), ('面板', 2)]
986:	[('沸腾', 3), ('石膏', 3), ('砂浆', 2)]
987:	[('污水处理', 2), ('装置', 2), ('用于', 2)]
988:	[('设备', 2), ('高端', 2), ('先进', 2)]
989:	[('涂复', 3), ('装置', 2), ('防腐', 2)]
990:	[('电饭煲', 2), ('保温', 2), ('装置', 2)]
991:	[('净水机', 3), ('水槽', 2), ('集成', 2)]
992:	[('计量', 3), ('认证', 3), ('检定', 2)]
993:	[('集成电路', 4), ('装置', 2), ('技术', 2)]
994:	[('装置', 2), ('面料', 2), ('布料', 2)]
995:	[('高分子', 3), ('聚四氟乙烯', 2), ('装置', 2)]
996:	[('烟用', 3), ('接装', 2), ('水松', 2)]
997:	[('钢结构', 4), ('装置', 2), ('节能', 2)]
998:	[('认证', 3), ('试管', 2), ('培养箱', 2)]
999:	[('磁芯', 2), ('铁氧体', 2), ('软磁', 2)]
1000:	[('遮光', 3), ('面料', 2), ('装置', 2)]
1001:	[('沙发', 3), ('面料', 2), ('装饰布', 2)]
1002:	[('分布式', 2), ('发电', 2), ('能源', 2)]
1003:	[('充电', 2), ('车用', 2), ('机械', 2)]
1004:	[('机械', 3), ('千斤顶', 2), ('液压', 2)]
1005:	[('装置', 2), ('板材', 2), ('材料', 2)]
1006:	[('技术', 1), ('机械', 1), ('电器', 1)]
1007:	[('机器人', 3), ('装置', 2), ('先进', 2)]
1008:	[('钛合金', 1), ('新', 1), ('镁', 1)]
1009:	[('灯笼', 2), ('螺母', 2), ('机械', 2)]
1010:	[('衍射', 3), ('光学', 2), ('技术', 2)]
1011:	[('运动服', 3), ('面料', 2), ('材料', 2)]
1012:	[('面板', 2), ('取暖器', 2), ('吊顶', 2)]
1013:	[('保护器', 3), ('微机', 3), ('综合', 3)]
1014:	[('治理', 2), ('装置', 2), ('复合材料', 2)]
1015:	[('面料', 2), ('验布机', 2), ('材料', 2)]
1016:	[('酸度计', 2), ('灌装机', 2), ('气动', 2)]
1017:	[('高性能', 1), ('智能化', 1), ('光电', 1)]
1018:	[('机械', 3), ('螺栓', 2), ('自攻', 1)]
1019:	[('布料', 2), ('装置', 2), ('机器人', 2)]
1020:	[('服务', 1), ('工程', 1), ('设计', 1)]
1021:	[('电器', 2), ('路灯', 2), ('太阳能', 2)]
1022:	[('机械', 3), ('送料', 2), ('自动', 2)]
1023:	[('装置', 2), ('材料', 2), ('提花机', 1)]
1024:	[('打印机', 3), ('计算机', 3), ('陶瓷', 2)]
1025:	[('加工', 2), ('装置', 2), ('用于', 2)]
1026:	[('气浮', 3), ('废水处理', 2), ('装置', 2)]
1027:	[('钢化玻璃', 3), ('装置', 2), ('制备', 2)]
1028:	[('复合材料', 3), ('聚酯', 2), ('玻璃钢', 2)]
1029:	[('工装', 2), ('注塑模', 1), ('PBT', 1)]
1030:	[('塑料瓶', 3), ('高分子', 3), ('装置', 2)]
1031:	[('线纱', 2), ('面料', 2), ('装置', 2)]
1032:	[('高分子', 3), ('涂布', 2), ('不干胶', 2)]
1033:	[('罐体', 2), ('螺栓', 2), ('高强度', 2)]
1034:	[('保温板', 2), ('泡沫', 2), ('材料', 2)]
1035:	[('防眩目', 3), ('显示装置', 2), ('电子', 2)]
1036:	[('变电站', 2), ('高压', 2), ('用电', 2)]
1037:	[('螺栓', 2), ('清洗', 2), ('机械', 2)]
1038:	[('新能源', 4), ('汽车', 3), ('具备', 1)]
1039:	[('密码锁', 3), ('拉链', 2), ('机械', 2)]
1040:	[('高分子', 3), ('拉杆箱', 2), ('装置', 2)]
1041:	[('面料', 2), ('装置', 2), ('弹力', 2)]
1042:	[('认证', 3), ('试剂盒', 2), ('检测', 2)]
1043:	[('停机', 2), ('装置', 2), ('输送机', 2)]
1044:	[('分体', 3), ('淋浴房', 3), ('机械', 3)]
1045:	[('啤酒', 4), ('精酿', 3), ('装置', 2)]
1046:	[('元器件', 3), ('加热', 2), ('按摩', 2)]
1047:	[('磁粉', 3), ('用于', 2), ('材料', 2)]
1048:	[('管桩', 4), ('混凝土', 3), ('预应力', 2)]
1049:	[('电梯', 3), ('导轨', 2), ('装置', 2)]
1050:	[('输电', 6), ('铁塔', 2), ('金塔', 2)]
1051:	[('钣金件', 2), ('装置', 2), ('先进', 2)]
1052:	[('压花', 2), ('纸巾', 2), ('装置', 2)]
1053:	[('高分子', 3), ('拉杆箱', 2), ('拉杆', 2)]
1054:	[('氢气', 2), ('空气', 2), ('便于', 2)]
1055:	[('高分子', 3), ('箱包', 2), ('拉杆箱', 2)]
1056:	[('钢圈', 5), ('轮辐', 2), ('车轮', 2)]
1057:	[('不锈钢材', 2), ('装置', 2), ('信泰', 2)]
1058:	[('投球', 3), ('玩具', 3), ('高分子', 3)]
1059:	[('技术', 1), ('自动化', 1), ('改造', 1)]
1060:	[('高分子', 3), ('装置', 2), ('纸张', 2)]
1061:	[('拉链头', 3), ('隐形', 3), ('高分子', 3)]
1062:	[('吊牌', 3), ('技术', 2), ('君信', 2)]
1063:	[('工业化生产', 2), ('方法', 2), ('资源化', 2)]
1064:	[('腌制', 3), ('装置', 2), ('生物', 2)]
1065:	[('油桶', 3), ('装置', 2), ('制造', 2)]
1066:	[('铁氧体', 2), ('磁芯', 2), ('装置', 2)]
1067:	[('塑料软管', 3), ('高分子', 3), ('软管', 2)]
1068:	[('导光板', 3), ('高分子', 3), ('保温板', 2)]
1069:	[('高分子', 3), ('旅行箱', 2), ('箱包', 2)]
1070:	[('曲轴', 2), ('装置', 2), ('气瓶', 2)]
1071:	[('转轴', 2), ('笔记本', 2), ('结构', 2)]
1072:	[('腈纶', 3), ('粗纱机', 3), ('装置', 2)]
1073:	[('大圆机', 2), ('装置', 2), ('复合材料', 2)]
1074:	[('螺钉', 2), ('螺丝', 2), ('十字', 2)]
1075:	[('机械', 3), ('装置', 2), ('后轮', 1)]
1076:	[('器用', 2), ('增压泵', 2), ('制造', 2)]
1077:	[('彩票', 3), ('计算机', 3), ('装置', 2)]
1078:	[('内带', 2), ('充电机', 2), ('充电', 2)]
1079:	[('船袜', 3), ('内衣', 2), ('材料', 2)]
1080:	[('高分子', 3), ('制备', 2), ('材料', 2)]
1081:	[('螺栓', 3), ('机械', 3), ('装置', 2)]
1082:	[('扣板', 3), ('高分子', 3), ('墙板', 2)]
1083:	[('插排', 3), ('线板', 2), ('插座', 2)]
1084:	[('冲压', 2), ('相关', 2), ('金兔', 2)]
1085:	[('服务', 3), ('钢结构', 2), ('立柱', 2)]
1086:	[('指示牌', 2), ('交通', 2), ('机械', 2)]
1087:	[('金属制品', 2), ('电机', 2), ('机械', 2)]
1088:	[('机械', 3), ('装置', 2), ('伺服电机', 1)]
1089:	[('数码', 2), ('印刷机', 2), ('印刷', 2)]
1090:	[('调心', 3), ('减速机', 2), ('先进', 2)]
1091:	[('贴片机', 3), ('锡膏', 2), ('全自动', 2)]
1092:	[('倒角', 3), ('成型', 2), ('精密', 2)]
1093:	[('后用', 2), ('装置', 2), ('技术', 2)]
1094:	[('装置', 2), ('印染', 2), ('布料', 2)]
1095:	[('风管', 3), ('板房', 3), ('空间布局', 3)]
1096:	[('包装袋', 3), ('高分子', 3), ('复合机', 2)]
1097:	[('装置', 2), ('轴承', 2), ('用于', 2)]
1098:	[('锯条', 3), ('全自动', 2), ('金属', 2)]
1099:	[('瓦楞纸板', 3), ('工业生产', 3), ('纸板', 2)]
1100:	[('装置', 2), ('材料', 2), ('床垫', 1)]
1101:	[('车况', 3), ('汽车', 3), ('感应器', 3)]
1102:	[('装饰板', 3), ('保温', 2), ('装饰', 2)]
1103:	[('后视镜', 3), ('脉冲', 2), ('汽车', 2)]
1104:	[('墨水', 3), ('打印机', 2), ('材料', 2)]
1105:	[('机械', 3), ('液压缸', 2), ('油缸', 2)]
1106:	[('电气', 1), ('用电', 1), ('电力系统', 1)]
1107:	[('二胺', 3), ('二甲基', 2), ('反应釜', 2)]
1108:	[('高分子', 3), ('压延', 2), ('材料', 2)]
1109:	[('钢板', 3), ('转塔', 2), ('装置', 2)]
1110:	[('坯布', 3), ('胚布', 2), ('装置', 2)]
1111:	[('木门', 5), ('装置', 2), ('连接', 2)]
1112:	[('精细', 3), ('化学品', 3), ('装置', 2)]
1113:	[('服务', 3), ('照明', 2), ('装置', 2)]
1114:	[('自动化', 1), ('工艺', 1), ('装备', 1)]
1115:	[('节叉', 3), ('机械', 3), ('装置', 2)]
1116:	[('校平', 2), ('装置', 2), ('板材', 2)]
1117:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
1118:	[('脱模', 3), ('高分子', 2), ('装置', 2)]
1119:	[('抗菌剂', 3), ('精细', 3), ('化学品', 3)]
1120:	[('装置', 2), ('技术', 2), ('节能', 2)]
1121:	[('化岸坡', 2), ('生态化', 2), ('融信', 2)]
1122:	[('墙布', 3), ('无缝', 2), ('刺绣', 2)]
1123:	[('无纺布', 2), ('装置', 2), ('材料', 2)]
1124:	[('螺头', 2), ('模具', 2), ('成型', 2)]
1125:	[('端子', 3), ('接机', 2), ('线束', 2)]
1126:	[('工程造价', 3), ('服务', 3), ('装置', 2)]
1127:	[('万向节', 2), ('轮毂', 2), ('单元', 2)]
1128:	[('高分子', 3), ('自动', 2), ('装置', 2)]
1129:	[('塑壳', 3), ('用电', 3), ('断路器', 2)]
1130:	[('储能', 4), ('电源', 2), ('系统', 2)]
1131:	[('椅背', 3), ('椅座', 2), ('先进', 2)]
1132:	[('医疗', 3), ('缝针', 2), ('缝合', 2)]
1133:	[('高分子', 3), ('安全梯', 2), ('智能', 2)]
1134:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
1135:	[('开关', 2), ('插座', 2), ('防水', 2)]
1136:	[('搅拌机', 2), ('装置', 2), ('化纤', 2)]
1137:	[('螺柱', 3), ('机械', 3), ('焊枪', 2)]
1138:	[('化学品', 3), ('电致发光', 2), ('器件', 2)]
1139:	[('盖梁', 2), ('立柱', 2), ('装置', 2)]
1140:	[('指甲油', 3), ('高分子', 3), ('指甲', 2)]
1141:	[('包膜', 3), ('制备', 2), ('方法', 2)]
1142:	[('熔炼炉', 3), ('电抗器', 3), ('变压器', 2)]
1143:	[('服务', 1), ('城市', 1), ('科技', 1)]
1144:	[('服务', 1), ('技术', 1), ('科技', 1)]
1145:	[('钢结构', 4), ('钢材', 2), ('丰扬', 2)]
1146:	[('机械', 3), ('螺丝', 2), ('螺钉', 2)]
1147:	[('玩具', 4), ('充气', 3), ('新款', 2)]
1148:	[('逃生', 3), ('护栏', 2), ('隧道', 2)]
1149:	[('光灯', 2), ('电路', 2), ('发光', 2)]
1150:	[('炭粉', 3), ('纳米材料', 2), ('旺林', 2)]
1151:	[('滑板车', 3), ('儿童', 3), ('童车', 3)]
1152:	[('服务', 3), ('建筑', 2), ('装置', 2)]
1153:	[('有刷', 3), ('直流电机', 2), ('先进', 2)]
1154:	[('高分子', 3), ('磨砂', 2), ('板材', 2)]
1155:	[('净化器', 3), ('新风', 3), ('空气', 2)]
1156:	[('分子筛', 3), ('制备', 2), ('吸附', 2)]
1157:	[('方法', 2), ('先进', 2), ('波纹管', 1)]
1158:	[('饮水机', 3), ('节约', 2), ('树脂', 2)]
1159:	[('服务', 3), ('监控', 2), ('装置', 2)]
1160:	[('雨刮器', 3), ('模具', 2), ('机械', 2)]
1161:	[('吹瓶机', 3), ('装置', 2), ('制造', 2)]
1162:	[('高分子', 4), ('母粒', 2), ('材料', 2)]
1163:	[('服务', 1), ('教育', 1), ('城市', 1)]
1164:	[('软骨', 3), ('检测', 2), ('装置', 2)]
1165:	[('胶管', 3), ('高分子', 3), ('注塑机', 2)]
1166:	[('光纤', 3), ('冷却管', 2), ('装置', 2)]
1167:	[('系统', 2), ('加工', 2), ('制造', 2)]
1168:	[('技术', 1), ('新', 1), ('高分子', 1)]
1169:	[('氢氧化钙', 3), ('制备', 3), ('装置', 2)]
1170:	[('导管', 3), ('气道', 3), ('喉罩', 3)]
1171:	[('服务', 1), ('技术', 1), ('认证', 1)]
1172:	[('逻辑', 3), ('业务', 2), ('电子设备', 2)]
1173:	[('支付', 2), ('机全', 2), ('技术', 2)]
1174:	[('服务', 1), ('技术', 1)]
1175:	[('水利', 3), ('服务', 3), ('设计', 3)]
1176:	[('报警器', 2), ('无线', 2), ('系统', 2)]
1177:	[('方法', 2), ('污水处理', 2), ('资源化', 2)]
1178:	[('机械', 3), ('吸塑机', 2), ('挤出机', 2)]
1179:	[('家具', 2), ('甲醛', 2), ('材料', 2)]
1180:	[('鲜叶', 3), ('工业生产', 3), ('茶叶', 2)]
1181:	[('护腰', 2), ('辅助', 2), ('医疗', 2)]
1182:	[('轨道交通', 3), ('探测器', 2), ('光谱', 2)]
1183:	[('制品', 3), ('包装盒', 2), ('半自动', 2)]
1184:	[('漏电', 3), ('断路器', 2), ('脱扣器', 2)]
1185:	[('太阳能', 3), ('新能源', 3), ('组件', 2)]
1186:	[('技术', 1), ('科技', 1), ('机械', 1)]
1187:	[('椅背', 3), ('高分子', 3), ('座椅', 2)]
1188:	[('轴承', 3), ('高分子', 3), ('回转', 2)]
1189:	[('胶囊', 3), ('充填', 3), ('机构', 2)]
1190:	[('轴瓦', 3), ('分式', 2), ('弧度', 2)]
1191:	[('美体', 3), ('调湿', 2), ('内衣', 2)]
1192:	[('废气', 2), ('设备', 2), ('净化', 2)]
1193:	[('太阳能', 3), ('新能源', 3), ('组件', 2)]
1194:	[('电子信息', 3), ('抓拍', 2), ('光灯', 2)]
1195:	[('侧耳', 3), ('汤锅', 3), ('手柄', 2)]
1196:	[('工具', 3), ('高分子', 3), ('拖把', 2)]
1197:	[('装置', 2), ('丝网', 2), ('印刷', 2)]
1198:	[('汽车', 4), ('装置', 2), ('汽车空调', 1)]
1199:	[('建筑工程', 3), ('管理系统', 2), ('录入', 1)]
1200:	[('光纤', 2), ('技术', 2), ('分纤箱', 1)]
1201:	[('混凝土', 4), ('装置', 2), ('资源化', 2)]
1202:	[('铸造', 4), ('压砂', 2), ('制造', 2)]
1203:	[('服务', 1), ('教育', 1), ('城市', 1)]
1204:	[('服务', 1), ('技术', 1), ('科技', 1)]
1205:	[('包覆', 3), ('涤纶丝', 2), ('装置', 2)]
1206:	[('技术', 1), ('电子信息', 1), ('计算机', 1)]
1207:	[('软件', 1), ('电子信息', 1), ('设计', 1)]
1208:	[('服务', 1), ('支撑', 1), ('产业', 1)]
1209:	[('染色', 3), ('精细', 3), ('化学品', 3)]
1210:	[('软件', 3), ('市场', 2), ('溯源', 2)]
1211:	[('堆焊', 2), ('破碎机', 2), ('服务', 2)]
1212:	[('水泵', 3), ('控制器', 2), ('利欧', 2)]
1213:	[('高分子', 3), ('胶鞋', 2), ('后置', 2)]
1214:	[('涂料', 3), ('高分子', 3), ('水性', 2)]
1215:	[('拉杆箱', 2), ('拉杆', 2), ('箱包', 2)]
1216:	[('混凝土', 4), ('资源化', 2), ('丰翔', 2)]
1217:	[('机械', 3), ('密封圈', 2), ('浮动', 2)]
1218:	[('接触器', 3), ('铁芯', 2), ('交流', 2)]
1219:	[('缸盖', 2), ('装置', 2), ('瑞达', 2)]
1220:	[('纳米材料', 3), ('设备', 2), ('制作', 2)]
1221:	[('环境监测', 3), ('氙灯', 2), ('反射', 2)]
1222:	[('服务', 3), ('方法', 2), ('装置', 2)]
1223:	[('服务', 1), ('支撑', 1), ('产业', 1)]
1224:	[('垃圾', 2), ('干化', 2), ('装置', 2)]
1225:	[('乙酸酯', 2), ('突变体', 2), ('制备', 2)]
1226:	[('智能家居', 3), ('服务', 3), ('系统', 2)]
1227:	[('指示牌', 3), ('材料', 2), ('牌', 1)]
1228:	[('模具', 2), ('改进', 2), ('翻边', 1)]
1229:	[('服务', 3), ('设计', 3), ('装置', 2)]
1230:	[('散热器', 2), ('风扇', 2), ('相关', 2)]
1231:	[('铝棒', 2), ('装置', 2), ('钛合金', 2)]
1232:	[('高分子', 3), ('反应釜', 2), ('水性', 2)]
1233:	[('淬火', 3), ('淬火装置', 2), ('索立', 2)]
1234:	[('保鲜膜', 3), ('高分子', 3), ('薄膜', 2)]
1235:	[('轮毂', 2), ('装置', 2), ('汽车零件', 2)]
1236:	[('智能', 2), ('执行机构', 2), ('变频', 2)]
1237:	[('阀门', 5), ('制造', 2), ('多重调节', 1)]
1238:	[('服务', 1), ('技术', 1), ('科技', 1)]
1239:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
1240:	[('亲水', 3), ('高分子', 3), ('材料', 2)]
1241:	[('装置', 2), ('集成', 2), ('控制技术', 2)]
1242:	[('绝缘纸', 3), ('装置', 2), ('复合材料', 2)]
1243:	[('装置', 2), ('淤泥', 2), ('环境', 2)]
1244:	[('服务', 1), ('技术', 1), ('广告', 1)]
1245:	[('电泵', 2), ('夹具', 2), ('叶轮', 2)]
1246:	[('玻璃钢', 1), ('新', 1), ('高分子', 1)]
1247:	[('面料', 2), ('材料', 2), ('三明治', 1)]
1248:	[('服务', 1), ('技术', 1), ('计算', 1)]
1249:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
1250:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
1251:	[('单元', 3), ('汽车', 3), ('前轮', 2)]
1252:	[('真空蒸发', 2), ('镀膜机', 2), ('镀膜', 2)]
1253:	[('模组', 2), ('方法', 2), ('电子信息', 2)]
1254:	[('机械', 3), ('模切机', 2), ('烫金纸', 1)]
1255:	[('减速', 4), ('电机', 4), ('变频', 2)]
1256:	[('配准', 3), ('软件', 3), ('拼接', 2)]
1257:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
1258:	[('环境监测', 3), ('环境空气', 2), ('装置', 2)]
1259:	[('滑板车', 3), ('折叠', 2), ('结构', 2)]
1260:	[('套圈', 3), ('轴承', 3), ('装置', 2)]
1261:	[('服务', 1), ('电子信息', 1), ('Web', 1)]
1262:	[('智能', 2), ('设备', 2), ('技术', 2)]
1263:	[('认证', 3), ('装置', 2), ('检测', 2)]
1264:	[('高分子', 3), ('胶料', 2), ('输送带', 2)]
1265:	[('面膜', 3), ('机械', 3), ('包装机', 2)]
1266:	[('鱿鱼', 3), ('于海洋', 2), ('生物', 2)]
1267:	[('碳酸钙', 3), ('重质', 2), ('制备', 2)]
1268:	[('反光膜', 3), ('高分子', 3), ('间距', 2)]
1269:	[('皮带轮', 3), ('离合器', 2), ('测试', 2)]
1270:	[('预制', 2), ('混凝土', 2), ('装置', 2)]
1271:	[('指示', 3), ('球灯', 2), ('指示灯', 2)]
1272:	[('止流', 3), ('机械', 3), ('滚字', 2)]
1273:	[('燃气表', 3), ('IC卡', 2), ('无线', 2)]
1274:	[('服务', 1), ('教育', 1), ('城市', 1)]
1275:	[('售卖', 3), ('电子信息', 3), ('服务', 2)]
1276:	[('结算', 3), ('软件', 3), ('图形用户界面', 2)]
1277:	[('异体', 3), ('装置', 2), ('椎间', 2)]
1278:	[('制备', 3), ('方法', 2), ('回收', 2)]
1279:	[('机械', 3), ('滚子', 2), ('装置', 2)]
1280:	[('轴承', 3), ('套圈', 2), ('装置', 2)]
1281:	[('输电', 3), ('穿刺', 2), ('绝缘', 2)]
1282:	[('新能源', 2), ('涂装', 2), ('装置', 2)]
1283:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
1284:	[('采油', 3), ('机械', 3), ('钻井', 2)]
1285:	[('钻机', 3), ('服务', 3), ('设计', 3)]
1286:	[('基础', 1), ('软件', 1), ('电子信息', 1)]
1287:	[('灯带', 3), ('基带', 3), ('光灯', 2)]
1288:	[('写真机', 3), ('供墨', 2), ('技术', 2)]
1289:	[('服务', 3), ('设计', 3), ('沙盘', 2)]
1290:	[('服务', 1), ('技术', 1), ('科技', 1)]
1291:	[('服务', 3), ('控制箱', 2), ('电力', 2)]
1292:	[('燃煤', 3), ('装置', 2), ('锅炉', 2)]
1293:	[('螺栓', 3), ('汽车', 3), ('螺母', 2)]
1294:	[('行李箱', 3), ('箱包', 3), ('高分子', 3)]
1295:	[('涂胶机', 2), ('用纸', 2), ('装置', 2)]
1296:	[('液器', 2), ('开关', 2), ('式皂', 2)]
1297:	[('精细', 3), ('化学品', 3), ('耐溶剂', 2)]
1298:	[('纽扣', 2), ('装置', 2), ('先进', 2)]
1299:	[('修枝剪', 2), ('割草机', 2), ('电器', 2)]
1300:	[('检测', 4), ('认证', 3), ('试剂', 1)]
1301:	[('考试', 3), ('智能', 2), ('科技', 2)]
1302:	[('外骨骼', 3), ('机器人', 3), ('先进', 2)]
1303:	[('服务', 1), ('电子信息', 1), ('Web', 1)]
1304:	[('装饰', 2), ('技术', 2), ('节能', 2)]
1305:	[('烫金机', 3), ('高分子', 3), ('烫金', 2)]
1306:	[('服务', 1), ('技术', 1), ('认证', 1)]
1307:	[('瓷砖', 2), ('激光', 2), ('制造', 2)]
1308:	[('装置', 2), ('纸张', 2), ('清洁', 2)]
1309:	[('新', 1), ('软件', 1), ('医药', 1)]
1310:	[('市政', 2), ('施工', 2), ('建筑节能', 2)]
1311:	[('针织布', 3), ('装置', 2), ('拉伸', 2)]
1312:	[('聚晶', 3), ('复合', 2), ('金刚石', 2)]
1313:	[('塑壳', 2), ('断路器', 2), ('万能', 2)]
1314:	[('风机', 2), ('高压', 2), ('电机', 2)]
1315:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
1316:	[('氛围', 3), ('智能', 3), ('电子信息', 2)]
1317:	[('软件', 3), ('电子信息', 3), ('图形用户界面', 2)]
1318:	[('吹膜机', 3), ('机械', 3), ('制袋机', 2)]
1319:	[('重合', 3), ('断路器', 2), ('用电', 2)]
